code,name,current price, highest price, lowest price, rate to high, rate to low, price rate,days from last open, days from lowest price, priceTrend, redKline, redSoldier, industrySector, industrySubSector
600820,隧道股份,10.64,21.71,8.12,0.49009678,0.76315784,0.18543051,61,119,GoUpRed,0,true,null,工程建设
600827,百联股份,17.87,26.36,14.42,0.6779211,0.80693895,0.28894478,61,119,GoUpRed,0,true,批发和零售业,商业百货
600825,新华传媒,11.94,24.05,8.12,0.49646568,0.680067,0.23979911,61,72,GoDown,0,true,文化、体育和娱乐业,文化传媒
600824,益民集团,8.8,14.01,5.7,0.62812275,0.64772725,0.37304455,61,119,GoUpRed,0,true,null,商业连锁
601028,玉龙股份,9.37,18.65,7.04,0.50241286,0.7513341,0.20068906,61,72,GoUpRed,1,false,制造业,金属制品
600831,广电网络,15.81,26.92,10.75,0.5872957,0.6799494,0.3129252,61,72,GoDown,0,true,null,数字电视
600833,第一医药,20.16,35.58,12.22,0.5666104,0.6061508,0.33989725,61,119,GoUpRed,0,true,批发和零售业,医药制造
600839,四川长虹,5.79,14.7,5.59,0.39387757,0.96545774,0.021953877,61,72,GoDown,0,false,制造业,家电行业
600841,上柴股份,15.13,24.46,9.08,0.61856097,0.60013217,0.39336804,61,119,GoUpRed,0,true,null,机械行业
600888,新疆众和,8.79,18.9,6.24,0.46507937,0.7098976,0.20142181,61,72,GoUpRed,0,false,null,有色金属
600891,秋林集团,10.32,16.89,6.98,0.61101246,0.6763566,0.33703327,61,72,GoUpMix,0,true,null,商业连锁
601872,招商轮船,7.09,12.0,6.04,0.59083337,0.8519041,0.17617452,61,72,GoDown,0,true,null,运输物流
600897,厦门空港,23.12,41.27,16.63,0.56021327,0.7192906,0.26339293,61,72,GoUpRed,0,true,交通运输、仓储和邮政业,民航机场
600874,创业环保,10.55,18.74,7.44,0.56296694,0.70521325,0.27522126,61,72,GoDown,0,true,null,供水供气
600875,东方电气,13.63,32.43,11.6,0.42028984,0.85106385,0.09745558,61,84,GoDown,0,true,制造业,新能源
600881,亚泰集团,7.24,16.1,5.9,0.44968942,0.81491715,0.13137251,61,72,GoUpRed,0,false,制造业,水泥建材
600885,宏发股份,29.89,44.31,25.52,0.67456555,0.8537973,0.23257045,61,72,GoDown,0,true,null,玻璃陶瓷
600202,哈空调,13.2,20.0,9.88,0.65999997,0.74848485,0.32806322,61,59,GoDown,0,true,制造业,新能源
600203,福日电子,13.71,25.62,8.74,0.5351288,0.63749087,0.29443127,61,72,GoDown,3,true,null,通讯行业
600206,有研新材,15.9,25.81,10.36,0.6160403,0.65157235,0.35857606,61,72,GoDown,0,true,制造业,电子元件
600208,新湖中宝,4.77,10.22,4.48,0.46673188,0.9392034,0.05052264,61,84,GoUpGreen,0,false,房地产业,房地产
600621,华鑫股份,14.21,22.37,9.6,0.6352257,0.6755806,0.3610023,61,117,GoUpRed,0,false,null,综合行业
600617,国新能源,15.33,27.51,14.35,0.55725193,0.93607306,0.074468054,61,119,GoUpRed,0,false,null,煤炭采选
600616,金枫酒业,12.48,22.71,8.36,0.54953766,0.6698718,0.287108,61,79,GoDown,0,false,制造业,酿酒食品
600601,方正科技,6.18,13.98,5.24,0.44206008,0.8478964,0.1075515,61,72,GoUpRed,0,true,计算机,电子信息
603012,创力集团,26.3,45.63,15.95,0.5763752,0.6064639,0.34871966,61,72,GoUpRed,0,false,制造业,机械行业
600609,金杯汽车,5.02,6.47,4.18,0.77588874,0.8326693,0.3668123,61,61,GoUpRed,0,true,制造业,汽车行业
600220,江苏阳光,5.74,13.42,4.29,0.4277198,0.74738675,0.15881707,61,72,GoUpRed,0,false,制造业,新能源
600221,海南航空,3.89,6.87,3.59,0.56623,0.92287916,0.09146348,61,84,GoUpRed,0,true,null,民航机场
600222,太龙药业,9.41,17.79,5.66,0.5289488,0.60148776,0.30915084,61,72,GoUpRed,0,true,制造业,医药制造
600642,申能股份,7.55,13.99,6.84,0.53967124,0.90596026,0.09930071,61,84,GoUpRed,0,false,null,新能源
600643,爱建集团,14.65,20.86,14.59,0.702301,0.99590445,0.009569292,23,11,GoUpRed,0,false,null,创投
600640,号百控股,21.21,35.99,15.35,0.5893303,0.7237153,0.28391466,61,119,GoUpRed,0,true,null,旅游酒店
600236,桂冠电力,7.48,13.19,6.07,0.5670963,0.81149733,0.1980337,51,67,GoDown,0,true,电力、煤气及水的生产和供应业,电力行业
600639,浦东金桥,22.39,36.72,14.08,0.60974944,0.6288522,0.36704943,61,119,GoUpRed,1,false,null,房地产
600638,新黄浦,14.21,23.08,9.69,0.61568457,0.6819141,0.33756536,61,119,GoUpRed,0,false,房地产业,房地产
600636,三爱富,16.62,26.33,10.78,0.63121915,0.6486161,0.37556276,61,119,GoUpRed,3,true,null,新材料
600635,大众公用,9.86,16.19,6.02,0.60901785,0.61054766,0.3775811,61,79,GoDown,0,true,电力、煤气及水的生产和供应业,公用事业
600634,中技控股,21.57,37.38,20.89,0.5770465,0.96847475,0.041237127,59,15,GoUpRed,1,false,制造业,房地产
600633,浙报传媒,18.83,30.22,13.56,0.6230973,0.72012746,0.3163265,23,45,GoDown,0,true,文化、体育和娱乐业,教育传媒
601369,陕鼓动力,8.74,15.79,6.58,0.5535149,0.7528604,0.23452766,61,72,GoUpRed,0,true,制造业,新能源
600239,云南城投,7.13,12.15,5.42,0.58683133,0.7601683,0.2540862,61,84,GoUpRed,0,false,null,房地产
600243,青海华鼎,13.01,20.98,8.58,0.62011445,0.6594927,0.3572581,46,78,GoDown,0,false,制造业,机械行业
600629,华建集团,24.74,42.7,16.46,0.57939106,0.66531926,0.31554878,61,119,GoDown,0,true,科学研究和技术服务业,新能源
600623,双钱股份,18.95,39.56,12.38,0.47901922,0.65329814,0.24172187,61,72,GoUpGreen,0,true,null,交通工具
600664,哈药股份,11.93,16.88,9.23,0.7067536,0.77367973,0.3529413,61,113,GoDown,0,false,制造业,医药制造
600248,延长化建,11.35,19.89,6.84,0.57063854,0.6026432,0.3455939,61,72,GoUpRed,0,true,建筑业,工程建筑
000507,珠海港,7.41,13.88,5.26,0.53386164,0.7098516,0.24941991,61,72,GoUpRed,0,true,交通运输、仓储和邮政业,港口水运
600251,冠农股份,11.3,19.83,8.58,0.5698437,0.759292,0.24177781,61,72,GoDown,0,false,制造业,酿酒食品
600256,广汇能源,6.67,13.13,6.08,0.507997,0.9115442,0.08368796,61,84,GoUpRed,1,false,null,石油行业
000505,珠江控股,10.6,22.2,6.54,0.4774775,0.6169811,0.25925928,61,72,GoDown,0,false,房地产业,房地产
600255,鑫科材料,5.42,11.69,3.95,0.46364418,0.7287823,0.1899225,61,72,GoDown,0,false,制造业,有色金属
000506,中润资源,9.58,18.41,6.41,0.52036935,0.6691023,0.26416668,61,79,GoUpRed,0,true,深证成指,房地产
600657,信达地产,6.95,11.46,5.3,0.60645723,0.76259,0.26785707,61,72,GoDown,0,false,null,房地产
600655,豫园商城,16.16,24.51,12.06,0.65932274,0.74628717,0.32931724,61,119,GoUpRed,0,true,null,商业连锁
600651,飞乐音响,14.75,26.38,9.63,0.55913574,0.6528814,0.30567163,23,41,GoUpRed,1,true,制造业,电子元件
600652,游久游戏,21.82,36.5,21.82,0.5978082,1.0,0.0,29,0,GoUpGreen,0,false,计算机,计算机
600653,申华控股,5.43,11.24,4.71,0.4830961,0.8674033,0.11026031,61,72,GoUpRed,0,false,批发和零售业,综合行业
600267,海正药业,15.85,27.16,10.42,0.5835788,0.65741324,0.32437277,61,72,GoDown,2,true,null,医药
600266,北京城建,14.64,26.8,10.86,0.5462687,0.7418032,0.23713931,61,72,GoDown,0,false,null,创投
600269,赣粤高速,5.68,9.67,4.61,0.5873836,0.81161976,0.2114624,61,85,GoUpRed,0,true,null,新能源
600268,国电南自,9.91,18.6,6.56,0.53279567,0.6619576,0.27823916,61,72,GoUpRed,3,true,null,电力设备
600648,外高桥,26.27,47.53,18.69,0.55270356,0.71145797,0.26282942,61,119,GoUpRed,3,false,批发和零售业,房地产
000520,长航凤凰,12.17,19.08,12.17,0.6378407,1.0,0.0,9,0,GoDown,0,false,交通运输、仓储和邮政业,运输物流
002410,广联达,18.18,36.73,13.51,0.49496326,0.7431243,0.20111974,61,69,GoUpGreen,0,true,信息传输、软件和信息技术服务业,软件服务
600677,航天通信,21.94,42.48,14.18,0.51647836,0.6463081,0.27420497,49,65,GoUpGreen,0,false,批发和零售业,航天军工
300262,巴安水务,18.57,28.68,12.51,0.64748955,0.67366725,0.37476805,2,33,GoUpMix,0,true,null,环保工程
000523,广州浪奇,15.08,24.19,10.4,0.62339807,0.6896551,0.33937636,61,116,GoUpRed,2,false,制造业,化工化纤
000521,美菱电器,7.3,11.71,5.55,0.62339884,0.760274,0.2840909,31,54,GoDown,0,false,制造业,家电行业
000528,柳 工,8.29,16.58,7.1,0.5,0.85645354,0.12552744,61,72,GoUpRed,0,false,深证成指,机械
000525,红 太 阳,16.94,28.39,12.17,0.596689,0.71841794,0.29408142,61,72,GoDown,0,true,制造业,化肥行业
002419,天虹商场,13.5,22.77,9.48,0.5928854,0.70222217,0.30248308,61,72,GoUpRed,0,false,null,商业连锁
000151,中成股份,24.44,37.14,16.22,0.65805066,0.66366607,0.3929255,61,119,GoDown,0,false,null,外贸
000529,广弘控股,12.07,19.45,8.49,0.62056553,0.70339686,0.3266423,5,31,GoUpRed,0,false,null,酿酒食品
000930,中粮生化,14.78,28.0,10.55,0.5278571,0.71380246,0.24240685,61,119,GoDown,0,false,制造业,农牧饲渔
600684,珠江实业,10.14,20.16,7.12,0.50297624,0.7021696,0.23159513,61,72,GoUpRed,1,false,房地产业,房地产
000935,四川双马,7.96,12.79,5.64,0.62236124,0.7085427,0.32447556,60,78,GoDown,2,true,制造业,成渝特区
000932,华菱钢铁,3.26,4.46,2.78,0.7309417,0.85276073,0.2857143,61,72,GoUpRed,3,false,制造业,钢铁行业
600686,金龙汽车,19.19,33.28,13.65,0.5766226,0.71130794,0.28222114,61,72,GoUpRed,1,false,null,新能源
000933,神火股份,4.98,10.22,3.86,0.48727983,0.77510035,0.17610063,61,72,GoUpRed,0,false,深证成指,煤炭石油
000939,凯迪生态,14.4,22.26,10.17,0.64690024,0.70625,0.3498759,45,74,GoUpRed,0,false,深证成指,电力行业
000937,冀中能源,5.04,9.57,4.74,0.5266458,0.9404762,0.062111843,61,72,GoUpRed,0,false,采掘业,煤炭采选
300274,阳光电源,27.42,51.2,17.9,0.53554684,0.6528081,0.28588587,61,84,GoUpRed,0,true,制造业,新能源
300276,三丰智能,25.46,47.25,15.9,0.53883594,0.62450904,0.30494416,61,72,GoDown,0,true,null,机械行业
300273,和佳股份,20.9,44.65,14.85,0.46808508,0.71052635,0.2030201,61,72,GoDown,0,true,制造业,医疗行业
000536,华映科技,14.74,25.94,9.88,0.5682344,0.670285,0.30261514,61,61,GoDown,0,false,null,电子元件
002408,齐翔腾达,13.31,22.75,9.6,0.58505493,0.7212622,0.2821293,61,72,GoDown,0,true,深证成指,化工化纤
000539,粤电力Ａ,7.35,10.75,5.97,0.68372095,0.8122449,0.28870293,61,84,GoDown,0,false,电力、煤气及水的生产和供应业,新能源
000155,*ST川化,9.3,17.27,6.16,0.5385061,0.66236556,0.28262827,48,68,GoDown,0,true,制造业,化肥行业
000157,中联重科,5.35,10.38,4.88,0.51541424,0.91214955,0.08545451,61,72,GoDown,0,true,深证成指,节能环保
000159,国际实业,9.3,16.69,6.65,0.55721986,0.71505374,0.2639442,61,72,GoUpRed,0,true,批发和零售业,煤炭石油
000921,海信科龙,9.53,15.4,6.93,0.61883116,0.7271773,0.30696577,61,72,GoDown,0,true,深证成指,家电行业
600675,中华企业,7.79,15.07,6.14,0.51692104,0.78818995,0.18477044,61,79,GoUpRed,0,false,房地产业,房地产
000922,佳电股份,13.03,26.38,9.12,0.4939348,0.6999233,0.22653535,61,119,GoUpGreen,0,true,null,仪器仪表
600674,川投能源,10.76,13.75,8.91,0.78254545,0.8280669,0.38223147,61,119,GoDown,1,false,null,电力行业
000923,河北宣工,18.13,41.7,11.06,0.43477216,0.61003864,0.2307441,61,72,GoDown,0,true,null,机械
000927,*ST夏利,7.42,12.19,5.37,0.6086957,0.72371966,0.30058655,61,76,GoDown,0,true,深证成指,汽车行业
300269,联建光电,29.94,42.6,28.12,0.70281696,0.9392118,0.12569061,17,14,GoUpRed,3,false,null,电子元件
000928,中钢国际,17.69,31.11,13.36,0.5686275,0.7552289,0.2439437,61,72,GoUpRed,0,true,null,工程建筑
300284,苏交科,21.68,35.8,13.05,0.6055866,0.6019373,0.37934068,31,97,GoDown,0,true,null,工程建筑
000540,中天城投,9.12,17.3,7.24,0.5271676,0.79385966,0.18687876,54,55,GoDown,0,false,深证成指,新能源
000547,航天发展,19.05,39.13,12.56,0.4868387,0.6593176,0.2442604,61,69,GoUpGreen,0,false,null,航天军工
000951,中国重汽,18.1,28.82,12.27,0.6280361,0.67790055,0.35226586,61,72,GoUpRed,0,false,深证成指,交通工具
000958,东方能源,25.72,43.2,18.87,0.59537035,0.73367035,0.28154534,27,112,GoUpRed,0,true,null,电力行业
000959,首钢股份,4.08,5.53,3.51,0.7377938,0.8602941,0.28217816,61,24,GoUpRed,1,false,制造业,新能源
000554,泰山石油,12.37,19.53,8.33,0.6333845,0.6734034,0.36071426,61,84,GoUpRed,5,false,批发和零售业,石油行业
000557,*ST广夏,7.64,12.37,5.18,0.61762327,0.67801046,0.34214187,51,76,GoUpMix,0,true,null,酿酒食品
000550,江铃汽车,29.98,47.49,22.18,0.6312908,0.73982656,0.30817854,61,85,GoDown,0,true,制造业,汽车行业
000552,靖远煤电,10.08,16.15,6.82,0.6241486,0.67658734,0.34941047,61,72,GoUpRed,3,false,深证成指,煤炭采选
000949,新乡化纤,5.31,9.51,4.29,0.5583596,0.8079096,0.19540228,49,68,GoUpRed,0,true,null,化纤行业
600698,湖南天雁,7.53,15.13,5.52,0.4976867,0.7330677,0.20915714,61,72,GoUpRed,0,true,null,交通工具
000979,中弘股份,4.0,5.44,4.0,0.7352941,1.0,0.0,55,0,GoUpRed,0,false,深证成指,房地产
000570,苏常柴Ａ,10.92,18.5,6.57,0.5902703,0.6016484,0.36462697,61,72,GoDown,0,true,制造业,机械
000970,中科三环,14.03,30.8,10.96,0.4555195,0.7811832,0.15473789,61,72,GoDown,0,false,制造业,电子元件
000975,银泰资源,12.52,27.06,9.0,0.46267557,0.71884984,0.1949059,61,72,GoDown,0,false,深证成指,有色金属
000572,海马汽车,6.4,10.96,4.9,0.58394164,0.765625,0.24752475,61,72,GoUpRed,0,true,制造业,汽车行业
000965,天保基建,6.88,14.8,4.64,0.46486488,0.67441857,0.22047247,61,72,GoDown,0,true,房地产业,房地产
000969,安泰科技,12.98,20.41,8.78,0.6359627,0.6764253,0.36113498,15,66,GoUpGreen,0,false,制造业,新能源
000581,威孚高科,24.76,39.98,20.28,0.61930966,0.819063,0.22741115,61,85,GoUpRed,0,true,制造业,节能环保
000960,锡业股份,13.46,29.35,9.51,0.45860305,0.7065379,0.19909273,61,72,GoDown,0,false,深证成指,有色金属
000961,中南建设,15.46,28.2,9.46,0.54822695,0.6119017,0.32017073,61,72,GoDown,0,true,建筑业,房地产
000589,黔轮胎Ａ,7.24,15.55,5.3,0.46559483,0.7320442,0.18926825,61,72,GoDown,0,true,制造业,汽车行业
000587,金叶珠宝,21.25,37.58,17.8,0.5654603,0.837647,0.17441861,61,72,GoUpRed,3,true,制造业,珠宝首饰
000584,友利控股,12.43,34.72,9.62,0.3580069,0.773934,0.1119522,24,67,GoDown,0,true,制造业,化纤行业
000592,平潭发展,19.98,45.4,12.28,0.4400881,0.6146146,0.2324879,61,79,GoDown,0,true,深证成指,建材
000999,华润三九,27.3,39.93,22.58,0.68369645,0.82710624,0.27204606,61,119,GoUpRed,3,true,制造业,医药
000998,隆平高科,23.75,36.06,17.81,0.6586245,0.74989474,0.32547945,61,72,GoUpRed,1,true,深证成指,农牧饲渔
000997,新 大 陆,25.32,40.92,16.28,0.61876833,0.64297,0.36688313,61,72,GoUpRed,0,false,深证成指,软件服务
000993,闽东电力,10.72,18.76,6.89,0.5714286,0.64272386,0.32266217,61,119,GoUpRed,0,true,null,电力行业
000598,兴蓉环境,7.12,12.65,5.44,0.5628459,0.76404494,0.2330097,61,84,GoDown,0,true,电力、煤气及水的生产和供应业,供水供气
000597,东北制药,10.37,17.0,6.54,0.61,0.63066536,0.3661568,1,54,GoUpGreen,0,true,null,医药制造
000983,西山煤电,6.08,11.66,5.1,0.5214408,0.8388158,0.14939025,61,72,GoUpRed,1,true,深证成指,煤炭石油
300303,聚飞光电,11.58,18.7,7.01,0.6192513,0.6053541,0.39093238,29,68,GoUpRed,0,true,制造业,电子元件
002486,嘉麟杰,6.28,11.99,4.19,0.52376986,0.66719747,0.26794875,61,72,GoDown,0,false,制造业,纺织服装
002499,科林环保,27.1,45.25,16.8,0.598895,0.61992615,0.3620387,61,70,GoUpRed,0,true,制造业,节能环保
002470,金正大,20.34,29.49,15.63,0.68972534,0.76843655,0.33982685,61,85,GoUpRed,3,true,深证成指,化肥行业
300332,天壕环境,24.4,39.2,15.46,0.622449,0.63360655,0.37657958,61,84,GoUpRed,0,false,电力、煤气及水的生产和供应业,环保工程
002469,三维工程,16.15,31.04,10.71,0.52029634,0.66315794,0.2675848,33,51,GoUpGreen,0,true,null,工程建设
002480,新筑股份,12.8,26.59,8.86,0.48138398,0.6921875,0.22222225,61,72,GoDown,0,true,制造业,机械行业
300316,晶盛机电,14.65,25.9,14.08,0.56563705,0.9610922,0.048223324,61,14,GoUpRed,0,false,深证成指,机械行业
002478,常宝股份,14.25,24.06,9.85,0.59226936,0.6912281,0.3096411,61,72,GoUpRed,0,true,制造业,新能源
002477,雏鹰农牧,16.91,27.96,10.5,0.6047926,0.62093437,0.36712486,39,39,GoDown,0,true,农、林、牧、渔业,农林牧渔
002476,宝莫股份,9.98,20.74,6.25,0.48119575,0.62625253,0.25741887,39,68,GoUpRed,0,false,深证成指,化工化纤
002479,富春环保,13.4,24.38,8.78,0.5496308,0.6552239,0.29615384,61,72,GoDown,0,true,电力、煤气及水的生产和供应业,节能环保
002447,壹桥海参,9.65,19.5,6.45,0.49487177,0.6683938,0.2452107,61,72,GoDown,0,true,null,农林牧渔
300353,东土科技,24.4,34.28,23.29,0.7117853,0.95450824,0.10100081,57,16,GoUpRed,0,true,null,航天军工
300334,津膜科技,24.47,50.35,16.13,0.485998,0.6591745,0.24371712,27,110,GoDown,0,true,null,环保工程
002463,沪电股份,6.46,12.98,4.11,0.49768877,0.6362229,0.26493803,61,72,GoUpGreen,0,true,null,电子元件
002461,珠江啤酒,15.27,26.4,9.57,0.57840914,0.626719,0.33868098,61,79,GoDown,0,true,制造业,酿酒食品
002457,青龙管业,13.4,21.1,8.33,0.63507104,0.6216418,0.39702424,61,72,GoDown,0,false,制造业,建材
002430,杭氧股份,11.5,20.21,7.14,0.5690253,0.6208696,0.3335884,61,72,GoUpGreen,0,true,制造业,机械
601798,蓝科高新,14.13,22.2,9.82,0.6364865,0.6949752,0.34814218,61,72,GoUpRed,0,false,制造业,机械
002440,闰土股份,19.05,34.26,14.45,0.556042,0.7585302,0.23220596,61,72,GoUpRed,0,true,深证成指,化工化纤
002433,太安堂,14.86,23.17,9.66,0.6413466,0.65006727,0.38490006,61,72,GoUpGreen,0,true,深证成指,医药制造
002431,棕榈园林,26.84,45.65,16.77,0.5879518,0.62481374,0.3486842,3,23,GoUpRed,2,true,建筑业,园林工程
002436,兴森科技,19.25,32.11,12.45,0.5995017,0.64675325,0.34587997,56,56,GoDown,0,true,制造业,航天军工
600280,中央商场,11.17,21.46,10.44,0.5205033,0.9346463,0.06624324,39,14,GoUpRed,0,false,批发和零售业,商业连锁
600281,太化股份,7.72,13.26,4.7,0.5822021,0.6088083,0.3528037,61,72,GoUpGreen,0,false,制造业,化工行业
600287,江苏舜天,12.23,21.67,7.8,0.5643747,0.637776,0.31939432,61,119,GoUpRed,0,true,批发和零售业,外贸
600284,浦东建设,13.69,24.83,9.83,0.55134916,0.7180424,0.2573333,61,119,GoUpRed,0,false,null,工程建筑
600288,大恒科技,17.49,37.97,11.32,0.46062678,0.647227,0.23151968,61,79,GoUpRed,0,true,制造业,数字电视
600289,亿阳信通,19.7,31.65,12.76,0.6224329,0.64771575,0.3673902,61,61,GoUpGreen,0,true,null,3G
600273,嘉化能源,10.52,20.14,7.91,0.52234364,0.7519011,0.2134097,61,72,GoDown,0,true,null,纺织服装
600277,亿利洁能,9.07,13.12,9.05,0.69131094,0.997795,0.0049138833,59,12,GoUpRed,0,true,null,化工化纤
600997,开滦股份,5.58,10.42,4.74,0.53550863,0.84946233,0.14788735,61,72,GoUpRed,0,true,制造业,煤炭采选
600998,九州通,19.6,33.87,15.43,0.57868326,0.7872449,0.22613885,61,84,GoUpRed,0,true,null,医药制造
601718,际华集团,11.47,25.96,10.1,0.44183362,0.880558,0.08638083,61,119,GoUpRed,0,false,null,纺织服装
601333,广深铁路,5.01,8.77,4.12,0.5712657,0.8223552,0.1913979,61,84,GoDown,0,true,null,H股
600295,鄂尔多斯,9.89,15.46,6.7,0.63971543,0.6774519,0.3641553,61,72,GoUpRed,0,false,null,新能源
600970,中材国际,11.95,21.85,8.79,0.54691076,0.7355649,0.24196017,61,113,GoUpRed,0,true,null,水泥建材
600971,恒源煤电,6.29,11.69,5.31,0.53806674,0.84419715,0.15360503,61,85,GoUpRed,0,true,null,煤炭采选
601700,风范股份,9.99,17.35,6.19,0.5757925,0.61961967,0.3405018,61,72,GoUpGreen,1,true,制造业,输配电气
600967,北方创业,17.75,22.78,17.31,0.77919227,0.97521126,0.08043884,34,15,GoUpGreen,1,false,制造业,机械行业
600966,博汇纸业,4.52,7.58,3.14,0.5963061,0.6946903,0.3108108,61,72,GoUpRed,0,false,null,造纸印刷
600963,岳阳林纸,8.23,11.61,6.2,0.70887166,0.75334144,0.37523103,61,116,GoDown,0,true,制造业,造纸印刷
600983,惠而浦,13.69,20.14,11.18,0.6797418,0.81665456,0.28013387,23,26,GoUpRed,0,true,制造业,电器
601313,江南嘉捷,15.68,25.89,10.8,0.6056393,0.6887755,0.323393,61,72,GoDown,0,true,null,机械
600979,广安爱众,7.68,12.83,4.99,0.59859705,0.64973956,0.34311226,61,103,GoUpRed,0,true,null,成渝特区
600500,中化国际,12.81,24.63,9.29,0.5200975,0.72521466,0.22946548,61,119,GoUpRed,1,false,null,化工化纤
000088,盐 田 港,8.62,14.16,6.0,0.6087571,0.6960557,0.32107842,61,72,GoUpRed,0,false,交通运输、仓储和邮政业,港口水运
000089,深圳机场,8.16,15.44,6.25,0.5284974,0.76593137,0.2078346,61,85,GoDown,0,false,交通运输、仓储和邮政业,交通设施
000096,广聚能源,17.14,31.53,11.13,0.5436092,0.6493583,0.2946078,61,119,GoUpRed,0,false,批发和零售业,煤炭石油
603126,中材节能,14.18,24.94,9.78,0.56856453,0.68970376,0.2902375,61,119,GoDown,0,true,科学研究和技术服务业,环保工程
000090,天健集团,17.02,33.95,12.5,0.5013255,0.7344301,0.21072263,61,72,GoDown,0,true,建筑业,工程建设
603123,翠微股份,10.97,18.2,7.9,0.60274726,0.7201458,0.29805824,61,119,GoUpRed,1,true,null,商业百货
000099,中信海直,14.78,26.25,9.75,0.5630476,0.65967524,0.30484846,61,119,GoDown,0,true,深证成指,民航机场
600103,青山纸业,7.73,13.03,4.66,0.59324634,0.602846,0.36678615,61,79,GoUpGreen,0,true,制造业,造纸印刷
000899,赣能股份,11.56,19.62,7.98,0.5891947,0.6903114,0.30756015,61,72,GoUpRed,0,true,电力、煤气及水的生产和供应业,电力行业
000893,东凌粮油,16.63,26.17,10.41,0.63546044,0.62597716,0.39467,49,50,GoDown,0,false,null,化纤行业
000897,津滨发展,5.7,11.76,3.95,0.48469386,0.6929825,0.22407167,61,72,GoUpRed,3,true,房地产业,房地产
000898,鞍钢股份,4.77,8.51,4.51,0.560517,0.9454927,0.06499994,61,15,GoUpRed,1,false,深证成指,H股
603100,川仪股份,18.14,36.47,11.69,0.4973951,0.6444322,0.26029053,61,79,GoDown,0,true,null,仪电仪表
000882,华联股份,5.71,8.78,5.6,0.6503417,0.98073554,0.03459124,47,14,GoUpRed,0,false,null,商业百货
000883,湖北能源,6.14,13.51,5.03,0.45447814,0.8192183,0.1308962,61,119,GoUpRed,0,true,深证成指,电力行业
000887,中鼎股份,23.6,39.9,21.75,0.5914787,0.9216102,0.10192839,54,16,GoUpRed,0,false,深证成指,交通工具
600129,太极集团,21.33,42.87,14.15,0.49755076,0.6633849,0.25000003,24,65,GoDown,0,true,制造业,医药制造
600127,金健米业,7.32,13.01,5.11,0.5626441,0.69808745,0.27974683,38,53,GoUpRed,0,false,null,农牧饲渔
600128,弘业股份,15.66,28.93,9.88,0.5413066,0.63090676,0.30341208,61,72,GoUpRed,0,true,null,国际贸易
600132,重庆啤酒,15.99,31.62,12.37,0.5056926,0.7736085,0.18805194,61,72,GoUpRed,0,false,制造业,成渝特区
600131,岷江水电,9.88,16.05,6.55,0.6155764,0.66295546,0.35052633,61,79,GoDown,0,true,电力、煤气及水的生产和供应业,新能源
600523,贵航股份,22.4,41.1,14.06,0.5450122,0.6276786,0.30843195,61,72,GoUpRed,0,true,null,汽车行业
600525,长园集团,18.83,32.95,15.62,0.5714719,0.8295273,0.18522792,42,50,GoUpRed,0,false,制造业,材料行业
600528,中铁二局,14.33,26.02,9.55,0.55073017,0.66643405,0.2902246,23,33,GoUpRed,1,true,建筑业,工程建设
600527,江南高纤,7.2,13.62,4.39,0.52863437,0.6097222,0.30444205,61,72,GoUpRed,3,false,null,化工化纤
600141,兴发集团,14.62,22.56,10.53,0.64804965,0.7202462,0.3399834,55,58,GoDown,0,false,制造业,化工行业
600143,金发科技,8.6,17.19,6.48,0.5002909,0.75348836,0.19794586,61,72,GoUpRed,0,true,制造业,新材料
600109,国金证券,16.12,33.23,11.3,0.48510385,0.7009925,0.21979026,61,84,GoDown,0,false,null,券商信托
600108,亚盛集团,7.34,14.06,5.51,0.52204835,0.7506812,0.21403508,61,119,GoDown,0,true,农、林、牧、渔业,农牧饲渔
600521,华海药业,25.39,32.57,21.6,0.77955174,0.8507287,0.34548762,61,72,GoUpRed,3,true,null,医药
601258,庞大集团,3.92,7.72,3.65,0.507772,0.9311225,0.06633907,61,72,GoUpRed,0,false,批发和零售业,商业百货
600517,置信电气,12.66,21.92,8.48,0.57755476,0.6698262,0.3110119,42,113,GoDown,0,true,null,输配电气
600512,腾达建设,5.49,9.46,3.96,0.58033824,0.7213115,0.27818176,46,106,GoUpRed,0,true,建筑业,工程建设
600112,天成控股,16.76,34.92,10.25,0.4799542,0.6115752,0.2638833,28,114,GoDown,0,false,null,输配电气
600110,中科英华,9.65,14.27,9.47,0.67624384,0.9813472,0.037499864,23,5,GoUpGreen,0,false,制造业,新能源
600117,西宁特钢,6.97,13.29,4.3,0.5244545,0.61692977,0.29699662,61,72,GoUpRed,0,true,制造业,钢铁行业
600119,长江投资,19.78,41.24,13.41,0.47963142,0.6779575,0.2288897,61,79,GoUpRed,0,false,交通运输、仓储和邮政业,交运物流
600510,黑牡丹,12.03,23.5,7.81,0.5119149,0.64921033,0.2689611,61,72,GoUpRed,3,false,null,工程建筑
600505,西昌电力,10.97,18.23,6.66,0.6017554,0.60711026,0.37251517,61,119,GoUpRed,0,true,电力、煤气及水的生产和供应业,电力行业
600508,上海能源,10.29,18.0,8.72,0.57166666,0.8474247,0.169181,61,85,GoUpRed,0,false,采掘业,煤炭石油
600507,方大特钢,6.1,14.69,4.86,0.41524848,0.79672134,0.12614444,61,72,GoDown,0,false,制造业,钢铁行业
600123,兰花科创,8.03,14.74,6.53,0.5447761,0.81320053,0.18270399,61,85,GoUpRed,3,false,采掘业,新材料
