#代码;名称;收盘价;涨跌幅;成交量/股;换手率;流通市值/万元;总市值/万元
300244;迪安诊断;59.40;+10.00%;5162491;2.86%;1071747.90;1602516.66;
600757;长江传媒;8.83;+9.96%;57835792;4.77%;1070818.97;1071653.19;
002527;新时达;0.00;0.00%;0;0.00%;1069330.56;1823570.66;
600422;昆药集团;31.40;+5.09%;9548481;2.80%;1069017.95;1071148.76;
002032;苏 泊 尔;22.86;+7.32%;3368600;0.72%;1066317.62;1446752.68;
000600;建投能源;9.74;+9.07%;20887064;1.92%;1061709.55;1745044.09;
600797;浙大网新;12.92;+9.86%;99459720;12.10%;1061651.90;1061651.90;
002185;华天科技;15.23;+8.79%;22171208;3.18%;1061148.64;1061583.81;
601222;林洋电子;29.83;+9.99%;4045852;1.14%;1059481.06;1212892.49;
300197;铁汉生态;0.00;0.00%;0;0.00%;1058547.58;1939846.24;
300094;国联水产;0.00;0.00%;0;0.00%;1055463.34;1101755.31;
600298;安琪酵母;32.53;+3.76%;8871234;2.74%;1054907.89;1072294.12;
600825;新华传媒;10.09;+8.49%;34421528;3.29%;1054291.84;1054291.84;
600495;晋西车轴;9.54;+10.04%;112874088;10.23%;1052568.16;1152614.11;
600694;大商股份;35.80;+6.14%;8282833;2.82%;1051512.78;1051512.78;
002384;东山精密;0.00;0.00%;0;0.00%;1049441.71;1882901.18;
300208;恒顺众昇;43.95;+10.01%;15733771;6.60%;1046995.65;1347550.95;
300202;聚龙股份;24.90;+7.89%;30075460;7.16%;1046350.11;1368264.96;
600120;浙江东方;20.70;+9.29%;17678856;3.50%;1046330.05;1046330.05;
300190;维尔利;0.00;0.00%;0;0.00%;1045211.43;1195447.13;
000848;承德露露;13.86;+4.68%;26221372;3.48%;1042912.41;1043298.42;
002226;江南化工;0.00;0.00%;0;0.00%;1042565.94;1042905.71;
300010;立思辰;0.00;0.00%;0;0.00%;1040403.99;1771686.60;
002092;中泰化学;0.00;0.00%;0;0.00%;1039948.78;1163630.11;
002657;中科金财;62.86;+9.49%;27181592;16.43%;1039644.57;1992530.64;
000801;四川九洲;22.55;+10.00%;13088487;2.85%;1037039.37;1153214.49;
600826;兰生股份;24.62;+10.01%;10675301;2.54%;1035621.31;1035621.31;
601021;春秋航空;103.42;+2.46%;2178905;2.18%;1034200.00;4136800.00;
600325;华发股份;12.65;+6.75%;17997826;2.20%;1033562.71;1033562.71;
000939;凯迪电力;0.00;0.00%;0;0.00%;1031526.65;1651992.44;
000850;华茂股份;0.00;0.00%;0;0.00%;1030917.74;1031425.85;
600657;信达地产;6.76;+6.29%;22137666;1.45%;1030400.06;1030400.06;
600184;光电股份;24.59;+10.02%;10983831;2.62%;1029732.87;1029732.87;
300101;振芯科技;46.75;+10.00%;15833204;7.19%;1029444.30;1299650.00;
601717;郑煤机;7.47;+10.02%;35098916;2.55%;1029282.19;1210978.13;
000511;烯碳新材;0.00;0.00%;0;0.00%;1028946.72;1028955.32;
601107;四川成渝;4.75;+8.20%;28285092;1.31%;1027301.50;1452578.50;
601339;百隆东方;6.84;+6.38%;22113300;1.47%;1026000.00;1026000.00;
002104;恒宝股份;16.34;+10.03%;60266780;9.61%;1025034.27;1165368.80;
002440;闰土股份;17.82;+5.95%;21761568;3.79%;1024258.82;1366794.00;
600171;上海贝岭;15.20;+9.99%;34205672;5.08%;1024187.81;1024187.81;
600676;交运股份;11.85;+10.03%;44201716;5.13%;1021913.10;1021913.10;
601636;旗滨集团;12.43;+10.00%;83007744;10.10%;1021728.47;1255643.55;
000830;鲁西化工;6.96;+7.08%;53016760;3.62%;1018930.18;1019543.10;
600859;王府井;22.00;+6.38%;10199092;2.20%;1018089.79;1018089.79;
002426;胜利精密;0.00;0.00%;0;0.00%;1017612.78;1697115.49;
600707;彩虹股份;13.82;0.00%;0;0.00%;1015379.84;1018199.12;
002568;百润股份;94.43;+3.41%;2561672;2.38%;1015299.56;4230464.00;
600420;现代制药;35.24;+9.68%;10626528;3.69%;1013972.51;1013972.51;
002572;索菲亚;38.00;+9.83%;4247490;1.59%;1013931.20;1675762.00;
000627;天茂集团;7.51;+9.96%;64801768;4.81%;1012790.99;1016545.99;
601777;力帆股份;10.38;+8.01%;25856448;2.65%;1011160.52;1305413.74;
600623;双钱股份;15.63;+9.61%;4932967;0.76%;1010272.75;1390238.05;
000717;韶钢松山;6.05;+8.04%;76275840;4.57%;1010062.27;1463812.27;
300136;信维通信;24.91;+8.35%;10134083;2.51%;1007098.71;1484204.81;
600862;南通科技;15.77;+9.97%;47212188;7.40%;1006013.23;1006013.23;
002078;太阳纸业;5.08;+8.78%;53569788;2.71%;1004159.12;1288610.70;
000078;海王生物;13.68;+9.97%;48488316;6.64%;999690.56;1029438.95;
600511;国药股份;35.99;+9.16%;10746546;3.87%;999238.69;1723201.20;
000932;华菱钢铁;3.31;+7.12%;52126600;1.73%;997936.59;998180.16;
300189;神农大丰;0.00;0.00%;0;0.00%;997656.62;1162035.20;
600300;维维股份;5.95;+8.58%;49568700;2.96%;994840.00;994840.00;
002396;星网锐捷;18.89;+8.25%;18131388;3.44%;994728.51;994728.51;
000068;*ST华赛;11.09;+5.02%;26839100;2.99%;994408.65;1116398.65;
002238;天威视讯;0.00;0.00%;0;0.00%;989651.52;1222359.34;
300146;汤臣倍健;29.46;+6.12%;9906217;2.96%;986875.83;2144720.23;
300273;和佳股份;19.15;+7.58%;29280152;5.71%;982290.03;1508682.15;
000528;柳 工;8.73;+6.85%;39250888;3.49%;982201.47;982336.38;
601001;大同煤业;5.86;+6.54%;23698694;1.42%;980788.20;980788.20;
002419;天虹商场;12.25;+6.52%;6854471;0.86%;980245.00;980245.00;
600776;东方通信;10.25;+8.24%;46131208;4.83%;979900.07;1287400.07;
000050;深天马Ａ;17.05;+10.00%;18978324;3.31%;979046.17;1929614.10;
600490;鹏欣资源;6.61;0.00%;0;0.00%;977619.00;977619.00;
000703;恒逸石化;8.47;+7.21%;12768096;1.11%;977088.72;977088.72;
600874;创业环保;8.98;+9.51%;18555532;1.71%;976331.13;1281651.13;
002131;利欧股份;15.75;+9.99%;47249896;7.64%;973972.01;1849480.53;
002466;天齐锂业;59.00;+7.27%;11661191;7.07%;973746.62;1526684.00;
000099;中信海直;16.05;+10.01%;50247068;8.29%;972743.02;972743.02;
300212;易华录;32.00;+8.70%;14448928;4.77%;970002.82;1029120.00;
600478;科力远;11.41;0.00%;0;0.00%;969876.65;1058140.83;
300207;欣旺达;22.25;+8.17%;14767137;3.39%;968341.39;1403474.38;
600571;信雅达;47.80;+9.66%;24922922;12.31%;967566.55;967566.55;
600418;江淮汽车;11.65;+7.77%;48390504;5.83%;966503.77;1704666.47;
000818;方大化工;0.00;0.00%;0;0.00%;964920.00;964920.00;
002575;群兴玩具;0.00;0.00%;0;0.00%;960347.52;974920.32;
300204;舒泰神;29.00;+5.65%;5409370;1.64%;958395.66;974887.20;
002739;万达院线;159.50;+10.00%;4890615;8.15%;957000.00;8932000.00;
600884;杉杉股份;23.20;+5.84%;21690228;5.28%;953191.13;953191.13;
000767;漳泽电力;6.05;+8.81%;61032280;3.88%;952098.33;1363511.37;
600548;深高速;6.64;+7.62%;9611594;0.67%;951691.50;1448031.50;
600546;山煤国际;4.80;+8.35%;53366620;2.69%;951578.95;951578.95;
000860;顺鑫农业;16.90;+5.43%;17186938;3.05%;951468.65;964297.09;
300274;阳光电源;20.96;+7.27%;18269296;4.02%;951435.39;1379750.69;
600805;悦达投资;11.19;+9.38%;24971952;2.94%;950257.21;952150.94;
300043;互动娱乐;12.31;+7.61%;29418344;3.82%;948782.65;1531608.23;
002531;天顺风能;11.55;+6.65%;19255288;2.34%;948507.60;950565.00;
002416;爱施德;9.76;+8.44%;12824197;1.32%;946944.54;979791.60;
600366;宁波韵升;18.40;+7.92%;28496252;5.54%;946675.86;984359.06;
002482;广田股份;19.67;+8.14%;7014696;1.46%;943721.51;1058824.69;
600200;江苏吴中;18.06;+6.36%;48792624;9.35%;942893.16;1135251.60;
002037;久联发展;28.80;+7.06%;4120078;1.26%;942820.30;942820.30;
300020;银江股份;16.44;+9.75%;39807732;6.95%;942141.25;1078057.58;
300291;华录百纳;22.33;+7.36%;16990254;4.03%;941745.42;1582166.87;
002215;诺 普 信;13.79;+8.33%;9560014;1.40%;941377.67;1261748.83;
000927;*ST夏利;5.90;+4.98%;14969461;0.94%;941150.87;941152.67;
601566;九牧王;16.35;+8.49%;13815370;2.40%;939531.74;939531.74;
000029;深深房Ａ;10.51;+10.05%;22692716;2.54%;937134.66;1063254.66;
600711;盛屯矿业;7.88;+9.75%;83077968;6.99%;937094.71;1179677.22;
000918;嘉凯城;5.18;+9.28%;37795624;2.09%;934571.20;934571.20;
000418;小天鹅Ａ;21.28;+2.75%;12079958;2.76%;931525.14;1345933.96;
000829;天音控股;9.81;+9.98%;52511272;5.55%;928802.81;928909.97;
002646;青青稞酒;20.60;+6.90%;7301841;1.62%;927000.00;927000.00;
002055;得润电子;22.99;+10.00%;24498008;6.08%;926441.81;1035727.27;
000777;中核科技;24.13;+9.98%;23873880;6.23%;925048.38;925186.65;
000863;三湘股份;12.80;+6.93%;33814080;4.69%;921938.71;1224296.84;
600106;重庆路桥;10.15;+9.49%;43386424;4.78%;921358.13;921358.13;
600400;红豆股份;16.39;+5.00%;54996976;9.81%;918495.01;1166722.66;
002023;海特高新;16.80;+10.02%;37079112;6.79%;917207.52;1132270.89;
002091;江苏国泰;0.00;0.00%;0;0.00%;916088.59;943920.00;
002408;齐翔腾达;12.29;+7.34%;23693472;3.18%;915770.45;971150.56;
002390;信邦制药;12.45;+9.21%;18401876;2.51%;913654.36;1557664.73;
002080;中材科技;0.00;0.00%;0;0.00%;911600.00;911600.00;
600195;中牧股份;21.17;+8.51%;11900581;2.77%;909886.60;909886.60;
600567;山鹰纸业;4.18;+7.73%;133566824;6.14%;909661.29;1574580.76;
300079;数码视讯;15.07;+10.00%;50576348;8.38%;909063.17;1038167.68;
002013;中航机电;23.83;+10.02%;21915828;5.75%;908158.30;2218983.37;
600614;鼎立股份;20.32;0.00%;0;0.00%;907815.40;1556671.24;
600216;浙江医药;9.69;+6.72%;29740052;3.18%;907084.51;907088.65;
002463;沪电股份;5.42;+7.54%;47958196;2.87%;906915.18;907394.59;
600651;飞乐音响;12.27;+9.95%;45322376;6.13%;906833.14;1208864.94;
000652;泰达股份;6.18;+8.42%;35709848;2.44%;905784.11;911904.64;
002070;众和股份;0.00;0.00%;0;0.00%;905384.75;1016413.05;
600486;扬农化工;29.20;+8.39%;9659088;3.12%;904904.81;904904.81;
300182;捷成股份;38.47;+10.01%;8230205;3.50%;903994.37;2178301.74;
000969;安泰科技;10.48;+6.94%;21267790;2.47%;902596.09;904210.57;
300028;金亚科技;0.00;0.00%;0;0.00%;901885.60;1194746.55;
300229;拓尔思;21.95;+10.03%;34525304;8.42%;899531.03;1022622.07;
300055;万邦达;17.42;+8.81%;34711128;6.72%;899314.25;1280691.95;
601198;东兴证券;17.97;+6.39%;48618464;9.72%;898500.00;4499688.00;
600557;康缘药业;24.38;+6.32%;13199285;3.58%;898472.57;1252419.13;
300135;宝利国际;0.00;0.00%;0;0.00%;896940.16;1165824.00;
002301;齐心集团;0.00;0.00%;0;0.00%;896496.93;974212.91;
000158;常山股份;12.45;+9.98%;31454264;4.38%;894816.58;1582945.64;
600641;万业企业;11.08;0.00%;0;0.00%;893223.89;893223.89;
600545;新疆城建;13.20;+10.00%;105566712;15.62%;892037.23;892037.23;
002022;科华生物;23.45;+9.07%;29344008;7.72%;891372.12;1201974.76;
600337;美克家居;13.85;+10.01%;22424558;3.49%;889720.43;895175.94;
000933;神火股份;4.68;+6.61%;37932364;2.00%;889395.74;889434.00;
601965;中国汽研;9.24;+7.57%;20075104;2.09%;888130.20;888130.20;
002425;凯撒股份;0.00;0.00%;0;0.00%;887551.83;1017419.13;
300085;银之杰;35.50;+8.60%;29787562;11.95%;885150.92;1865327.75;
600289;亿阳信通;15.60;0.00%;0;0.00%;885110.75;885110.75;
000090;天健集团;16.00;+9.07%;18177212;3.29%;884049.27;884049.27;
002461;珠江啤酒;12.99;+7.44%;16807340;2.47%;883530.14;883530.14;
002011;盾安环境;10.52;+8.34%;28723348;3.42%;883486.86;887285.69;
600568;中珠控股;24.10;0.00%;0;0.00%;882605.91;1220916.91;
000501;鄂武商Ａ;17.40;+5.26%;6798862;1.34%;882500.46;920504.53;
600620;天宸股份;19.27;+9.99%;35774580;7.81%;882151.20;882151.20;
002303;美盈森;0.00;0.00%;0;0.00%;882110.70;1670707.20;
603001;奥康国际;21.99;+10.01%;7321699;1.83%;881755.02;881755.02;
300347;泰格医药;30.28;+7.64%;10041818;3.45%;881319.37;1303851.82;
600551;时代出版;17.40;+4.25%;11324387;2.24%;880136.02;880136.02;
002064;华峰氨纶;6.60;+6.97%;28993472;2.17%;880040.18;1106688.00;
002251;步 步 高;15.20;+7.42%;18375542;3.17%;880007.14;1184057.92;
600773;西藏城投;16.28;+10.00%;38658848;7.16%;878532.27;1187159.84;
600815;厦工股份;9.16;+9.44%;36204184;3.78%;878416.51;878416.51;
600885;宏发股份;30.00;+4.38%;3560765;1.22%;878237.40;1595917.61;
300307;慈星股份;10.95;+7.67%;13770040;1.72%;878190.00;878190.00;
600284;浦东建设;13.28;+8.85%;36635932;5.54%;877861.12;920357.12;
002595;豪迈科技;21.18;+4.85%;5757262;1.39%;877809.36;1694400.00;
600775;南京熊猫;13.83;+10.02%;36267144;5.73%;874917.39;1263838.69;
000626;如意集团;0.00;0.00%;0;0.00%;874532.09;875407.50;
600993;马应龙;20.30;+5.67%;22649656;5.26%;873379.60;875039.40;
300336;新文化;21.01;+10.00%;10889294;2.62%;873179.80;1129388.50;
002161;远 望 谷;12.53;+10.01%;48560680;6.98%;871980.13;926916.02;
600736;苏州高新;8.15;0.00%;0;0.00%;862173.50;973348.74;
002586;围海股份;0.00;0.00%;0;0.00%;861402.41;906517.62;
600780;通宝能源;7.51;+6.83%;12745735;1.11%;861023.39;861023.39;
300088;长信科技;17.62;+8.63%;32183854;6.60%;859100.07;1016686.51;
002063;远光软件;16.96;+7.61%;27904818;5.52%;858013.66;1011767.88;
002044;江苏三友;30.87;+10.01%;7348334;2.65%;857631.11;3696412.27;
600063;皖维高新;5.72;+10.00%;73907864;4.93%;856772.08;941451.76;
600626;申达股份;12.06;+10.04%;44444884;6.26%;856552.84;856552.84;
002371;七星电子;25.30;+7.80%;4709673;1.40%;853731.37;891066.00;
600798;宁波海运;8.27;0.00%;0;0.00%;852513.73;852513.73;
000096;广聚能源;16.68;+10.03%;22957708;4.49%;852094.46;880704.00;
600236;桂冠电力;7.55;+7.86%;25718132;2.28%;852037.75;1721739.38;
600251;冠农股份;10.85;+8.07%;28430304;3.62%;851553.58;851553.58;
000751;锌业股份;6.04;+9.62%;71931440;5.10%;851544.15;851561.04;
000519;江南红箭;0.00;0.00%;0;0.00%;850429.70;1918697.26;
000812;陕西金叶;0.00;0.00%;0;0.00%;850142.19;852250.62;
000897;津滨发展;5.25;+7.80%;43655352;2.70%;848983.30;849067.92;
002029;七 匹 狼;11.19;+8.22%;48446272;6.41%;845278.24;845594.73;
600123;兰花科创;7.39;+6.48%;43903564;3.84%;844233.60;844233.60;
000059;*ST华锦;7.02;+4.93%;34409568;2.87%;842752.23;1122808.66;
600510;黑牡丹;10.58;+9.98%;21198576;2.66%;841663.02;841663.02;
002138;顺络电子;11.57;+8.54%;30939930;4.26%;840891.19;857266.21;
300039;上海凯宝;13.74;+6.76%;33381572;5.46%;840707.23;1145482.92;
601700;风范股份;7.55;+7.40%;15714756;1.41%;839669.47;855688.69;
300266;兴源环境;0.00;0.00%;0;0.00%;839349.09;2286589.64;
002118;紫鑫药业;16.36;+10.02%;30165152;5.88%;838735.10;839253.90;
601005;重庆钢铁;4.41;0.00%;0;0.00%;838655.78;1956285.96;
002378;章源钨业;9.79;+7.82%;18064844;2.11%;838442.32;904759.92;
002664;信质电机;24.50;+8.60%;9108284;2.66%;838423.69;980049.00;
000416;民生控股;15.77;-9.99%;915600;0.17%;838349.37;838761.35;
603128;华贸物流;10.46;0.00%;0;0.00%;836800.00;836800.00;
002479;富春环保;11.43;+6.72%;24774640;3.39%;836298.58;910228.05;
000733;振华科技;19.47;+10.00%;32878794;7.66%;835572.33;913809.30;
600824;益民集团;7.92;+8.64%;59326864;5.63%;834789.44;834789.44;
600507;方大特钢;6.29;+8.82%;25615740;1.93%;834112.49;834112.49;
603288;海天味业;30.92;+3.17%;6026623;2.24%;833170.32;8368324.85;
600855;航天长峰;25.22;+9.99%;23126856;7.01%;832548.58;836339.15;
002369;卓翼科技;0.00;0.00%;0;0.00%;831100.27;979363.34;
600801;华新水泥;8.54;+8.51%;22683796;2.33%;830746.71;1278925.91;
002097;山河智能;0.00;0.00%;0;0.00%;829539.11;995518.35;
000910;大亚科技;15.70;+10.02%;19756760;3.75%;828175.00;828175.00;
002073;软控股份;13.27;+9.13%;34450776;5.53%;826569.22;1086266.62;
600896;中海海盛;14.20;+9.40%;39129556;6.73%;825468.40;825468.40;
600686;金龙汽车;18.65;+8.12%;6303881;1.42%;825443.59;1131567.32;
000049;德赛电池;40.15;+5.71%;6676336;3.25%;824053.61;824053.61;
600677;航天通信;20.67;+10.01%;32343412;8.12%;823445.13;860756.85;
002056;横店东磁;20.04;+8.85%;12450418;3.03%;823273.49;823443.60;
000488;晨鸣纸业;7.45;+5.97%;37751800;3.42%;823252.74;1442622.07;
600129;太极集团;19.23;+10.01%;17150116;4.02%;820917.16;820917.16;
600580;卧龙电气;11.93;+5.39%;24289164;3.53%;820460.41;1324858.99;
300166;东方国信;23.93;+10.02%;18430392;5.38%;819719.39;1351095.67;
002653;海思科;20.84;+4.46%;9183616;2.34%;818310.06;2251282.68;
000987;广州友谊;22.77;+3.50%;29016528;8.09%;816787.98;817347.61;
300159;新研股份;14.16;+10.02%;22202792;3.85%;815660.77;1021785.60;
002223;鱼跃医疗;32.74;+7.06%;20255374;8.14%;814286.42;1914527.29;
600728;佳都科技;20.47;+9.99%;29271450;7.37%;812488.63;1023022.79;
002588;史丹利;23.08;+10.01%;5705102;1.62%;812354.30;1344086.88;
601101;昊华能源;6.76;+8.86%;17786156;1.48%;811198.83;811198.83;
002372;伟星新材;15.95;+10.00%;11782755;2.32%;809473.67;923010.23;
600491;龙元建设;8.54;+8.65%;32572294;3.44%;809250.40;809250.40;
002005;德豪润达;0.00;0.00%;0;0.00%;807728.42;967705.20;
600569;安阳钢铁;3.37;+6.31%;45664696;1.91%;806671.67;806671.67;
002155;湖南黄金;8.09;+6.59%;28903736;2.90%;805806.87;915678.01;
600438;通威股份;11.72;+6.54%;7702784;1.12%;805773.44;957652.49;
300170;汉得信息;0.00;0.00%;0;0.00%;805396.44;1077267.01;
600255;鑫科材料;5.15;+7.74%;62431284;3.99%;805331.25;911340.68;
002283;天润曲轴;14.37;+5.12%;20736324;3.71%;803874.70;803874.70;
002204;大连重工;8.32;+10.05%;18550282;1.92%;803449.93;803449.93;
000529;广弘控股;0.00;0.00%;0;0.00%;800316.09;823728.16;
603366;日出东方;10.00;+9.05%;7919959;0.99%;800000.00;800000.00;
000584;友利控股;13.10;+9.90%;29496716;4.83%;799911.13;803454.88;
002503;搜于特;12.70;+5.83%;22694688;3.60%;799774.52;1316736.00;
600602;仪电电子;9.09;+7.57%;53577152;6.09%;799531.51;1066205.26;
000877;天山股份;9.08;+10.06%;50740384;5.77%;799048.56;799131.94;
600310;桂东电力;28.95;+8.18%;11072114;4.01%;798802.88;798802.88;
000807;云铝股份;5.19;+8.13%;34814848;2.26%;798783.85;985379.44;
002254;泰和新材;13.08;+8.19%;16710713;2.74%;798652.62;798970.35;
600425;青松建化;5.79;+10.08%;58570392;4.25%;798319.46;798319.46;
002122;天马股份;7.44;+7.98%;21780010;2.03%;798261.17;883872.00;
600650;锦江投资;20.41;+10.03%;12792041;3.28%;797133.11;1125836.23;
600509;天富能源;9.50;+9.07%;29496972;3.52%;796761.76;860411.76;
600460;士兰微;6.37;+7.24%;23704964;1.90%;794446.02;794446.02;
600187;国中水务;5.45;+7.92%;67271768;4.62%;793315.20;793315.20;
002689;博林特;8.47;+9.01%;20808478;2.22%;793138.97;815114.29;
600983;惠而浦;14.88;0.00%;0;0.00%;792806.40;1140461.23;
002364;中恒电气;18.66;+10.02%;7347477;1.73%;791198.88;976370.28;
000687;恒天天鹅;14.87;+9.98%;49219504;9.26%;790587.64;1126206.90;
002140;东华科技;18.07;+9.98%;7386086;1.69%;790233.76;805984.40;
002116;中国海诚;19.65;+9.53%;24202280;6.03%;788865.64;793314.33;
002174;游族网络;0.00;0.00%;0;0.00%;787892.13;2468431.38;
600990;四创电子;57.60;+10.01%;5951299;4.35%;787403.75;787403.75;
600496;精工钢构;6.10;+6.83%;70760952;5.48%;787171.57;921371.57;
600606;绿地控股;15.18;+10.00%;22614300;4.36%;786809.90;18471258.36;
600609;金杯汽车;7.19;0.00%;0;0.00%;785627.67;785627.67;
002111;威海广泰;0.00;0.00%;0;0.00%;783343.89;1072798.92;
600059;古越龙山;9.67;+6.03%;19989108;2.47%;781842.87;781842.87;
600175;美都能源;5.39;+9.55%;63233680;4.37%;780489.90;1321109.22;
600206;有研新材;13.28;+8.67%;52714980;8.98%;779714.28;1113897.62;
002233;塔牌集团;10.26;+8.80%;41086924;5.41%;779407.02;917917.02;
600621;华鑫股份;14.85;+10.00%;64671484;12.34%;778262.29;778262.29;
002428;云南锗业;12.28;+8.67%;37125436;5.86%;777476.26;802031.36;
000900;现代投资;7.68;+6.96%;20204612;2.00%;776641.39;777128.11;
600745;中茵股份;23.72;0.00%;0;0.00%;776533.25;1146435.87;
000036;华联控股;6.89;+8.33%;54814632;4.88%;774353.47;785796.03;
600618;氯碱化工;10.31;+9.91%;9008404;1.20%;773085.02;1192248.38;
600210;紫江企业;5.36;+8.06%;67591576;4.70%;770090.58;812970.58;
600559;老白干酒;54.93;+3.68%;2360718;1.69%;769020.00;769020.00;
002239;奥特佳;0.00;0.00%;0;0.00%;768928.78;1966759.62;
002643;万润股份;0.00;0.00%;0;0.00%;768448.50;975430.49;
002273;水晶光电;21.51;+10.03%;19448794;5.45%;767883.87;939152.59;
002108;沧州明珠;13.25;+6.94%;60253444;10.42%;766198.69;819456.94;
002690;美亚光电;23.44;+9.13%;9305216;2.85%;765909.64;1584544.00;
600629;棱光实业;21.98;+10.01%;4352715;1.25%;764903.59;764903.59;
600112;天成控股;15.00;+9.57%;43318900;8.51%;763807.27;763807.27;
600595;中孚实业;5.03;+7.48%;52772352;3.48%;761981.51;875994.82;
000042;中洲控股;15.90;+8.61%;15119929;3.16%;761277.15;761492.47;
600432;吉恩镍业;9.38;0.00%;0;0.00%;760832.01;1504293.03;
300156;神雾环保;29.99;+10.02%;9117760;3.61%;758023.42;1211625.29;
600701;工大高新;15.17;+10.01%;39418200;7.90%;756652.20;756652.20;
000921;海信科龙;8.39;+4.88%;9153656;1.02%;756541.26;1143326.59;
600666;奥瑞德;26.03;0.00%;0;0.00%;755250.81;1996706.38;
000506;中润资源;8.13;+10.01%;43437272;4.68%;754716.81;755291.44;
603369;今世缘;27.71;+6.58%;4098575;1.51%;754543.30;1390487.80;
002671;龙泉股份;0.00;0.00%;0;0.00%;751463.23;1059989.26;
600190;锦州港;5.61;+9.79%;27252456;2.04%;751168.00;1123285.53;
600035;楚天高速;5.16;+8.18%;33469026;2.30%;749942.99;749942.99;
000816;智慧农业;6.88;+9.03%;62927452;5.78%;749078.90;976136.68;
002714;牧原股份;52.28;+5.94%;4053519;2.83%;748918.34;2530352.00;
002042;华孚色纺;9.00;+8.04%;24420178;2.94%;748335.11;749693.32;
600088;中视传媒;22.42;+10.01%;6875258;2.07%;743048.12;743048.12;
000959;首钢股份;0.00;0.00%;0;0.00%;740573.20;3247685.21;
000936;华西股份;9.89;+8.09%;23064594;3.08%;739461.34;876266.75;
600351;亚宝药业;11.68;+6.18%;17341468;2.74%;739287.94;808256.00;
002605;姚记扑克;0.00;0.00%;0;0.00%;738766.65;1084974.00;
600777;新潮实业;11.80;0.00%;0;0.00%;737862.84;737999.47;
600836;界龙实业;23.47;+9.98%;32288496;10.30%;735933.24;777740.73;
000655;金岭矿业;12.36;-3.59%;100227248;16.84%;735840.52;735840.52;
000525;红 太 阳;14.50;+3.50%;11635278;2.29%;735125.48;735507.93;
600321;国栋建设;6.22;+5.78%;51108288;4.33%;734507.36;939562.10;
600831;广电网络;13.03;+8.95%;19727794;3.50%;734160.41;734160.41;
002237;恒邦股份;9.13;+5.92%;22595768;2.81%;734143.30;831195.20;
600880;博瑞传播;10.02;+8.68%;67346920;9.20%;733545.69;1095518.76;
600501;航天晨光;18.84;+9.98%;17164726;4.41%;733410.30;793698.30;
600782;新钢股份;5.26;+5.83%;38086812;2.73%;732953.70;732953.70;
600667;太极实业;6.14;+8.10%;63635456;5.34%;731442.40;731442.40;
002277;友阿股份;12.92;+7.85%;28554144;5.04%;731430.40;731430.40;
002672;东江环保;17.04;+5.05%;8923607;2.08%;731336.76;1481657.14;
600987;航民股份;11.50;+8.39%;10062466;1.58%;730606.50;730606.50;
002151;北斗星通;0.00;0.00%;0;0.00%;730498.03;1593667.71;
002631;德尔家居;14.53;+9.91%;16744025;3.33%;730026.37;943540.42;
000510;*ST金路;11.98;+3.28%;54854592;9.01%;729729.47;729800.34;
002123;荣信股份;16.02;+10.03%;27872408;6.13%;728836.80;807408.00;
000417;合肥百货;9.36;+6.61%;30616780;3.93%;728779.64;729971.61;
002477;雏鹰农牧;13.80;+6.98%;26360664;5.00%;728051.32;1442173.43;
000726;鲁 泰Ａ;12.98;+4.34%;31919346;5.69%;727917.37;1240574.53;
000802;北京文化;19.37;+9.99%;11622038;3.10%;725960.70;752718.90;
600812;华北制药;7.05;+8.63%;42508600;4.13%;725147.18;1149717.33;
002649;博彦科技;44.12;+7.93%;19896612;12.11%;724871.31;739892.40;
600834;申通地铁;15.15;+9.94%;17995992;3.77%;723233.59;723233.59;
002214;大立科技;0.00;0.00%;0;0.00%;722826.94;958613.33;
300199;翰宇药业;17.88;+10.03%;28436604;7.04%;722694.82;1591349.26;
600202;哈空调;18.84;0.00%;0;0.00%;722213.83;722213.83;
000722;湖南发展;15.53;+9.99%;19862856;4.28%;720832.97;720837.81;
600508;上海能源;9.96;+6.87%;14529469;2.01%;719827.13;719827.13;
000065;北方国际;28.38;+10.00%;10559945;4.17%;719154.61;778667.06;
600323;瀚蓝环境;12.41;+6.98%;15469015;2.67%;718840.42;950933.65;
300285;国瓷材料;29.64;+8.06%;2898758;1.20%;718003.37;754266.86;
002154;报 喜 鸟;6.71;+10.00%;57272768;5.35%;717964.20;786424.57;
300271;华宇软件;32.50;+7.97%;4837601;2.19%;717963.84;1008927.51;
600061;国投安信;16.70;+9.44%;29622684;6.90%;716568.51;6169233.36;
300077;国民技术;27.52;+7.88%;24451120;9.39%;716325.99;777605.12;
002168;深圳惠程;9.64;+8.93%;43897828;5.91%;716095.10;729849.00;
600876;洛阳玻璃;28.60;+10.00%;37760532;15.10%;715052.17;1430052.17;
000989;九 芝 堂;24.01;+4.39%;7463845;2.51%;714550.25;714550.25;
002648;卫星石化;9.02;+10.00%;16903640;2.14%;714144.59;721600.00;
600132;重庆啤酒;14.68;+6.30%;9711117;2.01%;710469.72;710469.72;
002519;银河电子;17.85;+9.98%;12161875;3.06%;709905.33;1015954.01;
600278;东方创业;13.57;+9.97%;14711214;2.82%;708682.04;708682.04;
600429;三元股份;8.00;+5.68%;15961881;1.80%;708000.00;1198045.94;
002557;洽洽食品;13.92;+7.08%;19283296;3.80%;705744.00;705744.00;
600462;石岘纸业;13.22;0.00%;0;0.00%;705657.16;705657.16;
