#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,12.970,13.690,13.210,12.840,8057171,106638592
2015-03-30,12.880,13.070,12.990,12.790,5465484,70681624
2015-03-27,12.590,12.890,12.890,12.580,3987558,50766532
2015-03-26,12.730,12.800,12.600,12.540,4248835,53828312
2015-03-25,12.740,12.840,12.750,12.560,4670355,59255920
2015-03-24,12.980,13.010,12.710,12.400,6692332,85143224
2015-03-23,12.480,13.100,13.020,12.410,7476489,94923600
2015-03-20,12.460,12.590,12.450,12.320,3895513,48423328
2015-03-19,12.350,12.490,12.450,12.210,5191976,64031160
2015-03-18,12.150,12.450,12.370,12.100,5022430,61700764
2015-03-17,12.050,12.170,12.150,11.960,4366203,52759612
2015-03-16,11.800,12.040,12.000,11.790,4831934,57750852
2015-03-13,11.660,11.790,11.750,11.610,2662127,31222194
2015-03-12,11.770,12.070,11.660,11.630,3290487,38952608
2015-03-11,11.770,11.820,11.770,11.560,2749841,32131774
2015-03-10,11.700,11.880,11.770,11.610,3735783,43922868
2015-03-09,11.430,11.750,11.700,11.330,4301032,49866496
2015-03-06,11.450,11.580,11.490,11.350,2950331,33753800
2015-03-05,11.340,11.590,11.500,11.250,3301566,37571360
2015-03-04,11.170,11.350,11.350,11.150,3176989,35747600
2015-03-03,11.200,11.260,11.170,11.100,2628804,29421860
2015-03-02,11.150,11.270,11.230,11.100,2393783,26833986
2015-02-27,11.090,11.230,11.150,11.060,2670927,29796238
2015-02-26,10.950,11.080,11.080,10.950,1622082,17882630
2015-02-25,11.030,11.170,11.020,10.970,2536153,28047972
2015-02-17,11.000,11.060,10.990,10.900,1652803,18128522
2015-02-16,10.960,11.000,10.980,10.880,2980513,32648176
2015-02-13,10.820,11.000,10.950,10.760,2774430,30302570
2015-02-12,10.780,10.800,10.760,10.650,1256516,13495499
2015-02-11,10.610,10.790,10.760,10.560,1274310,13613273
2015-02-10,10.560,10.630,10.580,10.510,1245183,13155836
2015-02-09,10.520,10.640,10.560,10.510,1058477,11184761
2015-02-06,10.670,10.780,10.560,10.510,1681662,17876682
2015-02-05,10.820,10.860,10.730,10.720,1393202,15031314
2015-02-04,10.820,10.880,10.760,10.720,1686641,18185304
2015-02-03,10.680,10.830,10.820,10.650,2098977,22616168
2015-02-02,10.550,10.730,10.690,10.490,1888158,20078208
2015-01-30,10.690,10.820,10.610,10.540,4644114,49630784
2015-01-29,10.350,11.030,10.910,10.350,9156622,97719528
2015-01-26,11.170,11.430,11.430,11.170,2483188,28140688
2015-01-23,11.330,11.470,11.190,11.170,2489304,28167406
2015-01-22,11.230,11.330,11.310,11.170,2389517,26916520
2015-01-21,11.160,11.300,11.240,11.120,2826219,31698706
2015-01-20,10.760,11.120,11.080,10.760,2506215,27547892
2015-01-19,10.850,11.070,10.750,10.670,2112113,22975648
2015-01-16,10.900,10.980,10.950,10.850,1222193,13362927
2015-01-15,10.770,11.000,10.900,10.750,1011400,11006993
2015-01-14,10.750,10.820,10.760,10.710,948747,10211785
2015-01-13,10.620,10.770,10.770,10.620,1100542,11790384
2015-01-12,10.730,10.760,10.630,10.530,1695136,18019064
