#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,15.850,15.900,15.570,15.410,3917578,61174836
2015-03-30,15.000,16.160,15.900,15.000,8139991,128050152
2015-03-27,14.730,15.100,14.930,14.420,4419977,65279272
2015-03-26,14.300,15.200,14.730,14.250,6955024,102492096
2015-03-25,14.800,14.890,14.650,14.220,8603483,125051536
2015-03-24,13.470,14.810,14.810,13.460,13225655,188606336
2015-03-23,13.220,13.650,13.460,13.200,7008777,93879944
2015-03-20,13.400,13.550,13.400,13.110,4941362,66008236
2015-03-19,13.250,13.630,13.430,13.060,6124370,81399744
2015-03-18,13.500,13.590,13.330,13.170,7437575,98626856
2015-03-17,13.500,13.650,13.590,13.300,3854783,51945240
2015-03-16,12.730,13.550,13.470,12.730,6296825,83474064
2015-03-13,12.250,12.700,12.700,12.160,3483575,43483640
2015-03-12,12.510,12.830,12.250,12.000,3267043,40192368
2015-03-11,12.570,12.680,12.570,12.310,3104093,38637688
2015-03-10,12.200,12.770,12.580,12.110,5812934,72901008
2015-03-09,11.610,12.320,12.200,11.410,6134917,73329496
2015-03-06,11.730,11.760,11.680,11.400,3775341,43648616
2015-03-05,11.400,12.120,11.680,11.300,6895107,80587488
2015-03-04,11.070,11.390,11.350,11.010,4247130,47867040
2015-03-03,10.970,11.330,11.080,10.900,5264570,58820048
2015-03-02,10.870,10.940,10.940,10.780,3101144,33731488
2015-02-27,10.700,10.850,10.740,10.700,1926168,20729368
2015-02-26,10.610,10.730,10.700,10.500,1526488,16224026
2015-02-25,10.590,10.760,10.660,10.540,1736627,18476510
2015-02-17,10.640,10.750,10.550,10.500,1650110,17497168
2015-02-16,10.380,10.720,10.640,10.380,2133248,22595192
2015-02-13,10.300,10.480,10.440,10.300,2688396,27965344
2015-02-12,10.060,10.300,10.290,10.050,1359584,13873564
2015-02-11,9.820,10.200,10.070,9.810,1860719,18716678
2015-02-10,9.810,9.870,9.810,9.700,1199156,11708988
2015-02-09,10.100,10.100,9.810,9.750,1491341,14751295
2015-02-06,10.200,10.390,10.100,9.900,1616491,16471199
2015-02-05,10.200,10.440,10.200,10.150,2385225,24582652
2015-02-04,10.310,10.310,10.150,10.110,1319746,13465479
2015-02-03,10.080,10.470,10.310,10.080,3703062,38236456
2015-02-02,9.900,10.190,10.130,9.890,3330429,33595480
2015-01-30,9.880,9.970,9.960,9.830,1545619,15322074
2015-01-29,9.960,10.010,9.880,9.870,1654043,16428251
2015-01-28,10.060,10.120,10.030,9.950,1335357,13385334
2015-01-27,10.040,10.210,10.050,9.910,1825185,18351226
2015-01-26,9.710,10.160,10.080,9.710,2617521,26122002
2015-01-23,9.870,10.100,9.860,9.810,3708900,36890820
2015-01-22,9.730,10.050,9.950,9.620,4986284,48839344
2015-01-21,9.600,9.800,9.780,9.570,4522088,43880904
2015-01-20,9.220,9.560,9.560,9.220,1666633,15809672
2015-01-19,9.190,9.420,9.240,9.060,1117556,10317355
2015-01-16,9.230,9.350,9.310,9.220,666158,6182773
2015-01-15,9.180,9.330,9.220,9.180,558584,5156304
2015-01-14,9.240,9.400,9.180,9.120,978700,9079502
2015-01-13,9.110,9.280,9.260,9.100,675344,6224561
2015-01-12,9.460,9.460,9.150,9.090,915912,8449544
2015-01-09,9.520,9.520,9.470,9.400,931436,8818937
2015-01-08,9.530,9.540,9.510,9.410,979219,9273846
2015-01-07,9.640,9.740,9.530,9.390,1528807,14578926
2015-01-06,9.570,9.680,9.640,9.460,1299349,12455508
2015-01-05,9.530,9.670,9.580,9.470,2403507,22944510
2015-06-30,14.780,15.950,15.500,13.690,10462004,151878208
2015-06-29,17.400,17.500,15.210,15.210,7071079,111229720
2015-06-26,18.200,18.550,17.000,17.000,8151032,142894176
2015-06-25,18.400,19.740,18.890,18.200,13167502,250523136
2015-06-24,17.990,19.100,18.460,17.820,12062335,222307248
2015-06-23,19.000,19.000,17.650,17.580,11598099,207161056
2015-06-19,20.730,20.900,19.530,19.530,8695169,174130288
2015-06-18,23.500,23.500,21.700,21.600,16391263,374144352
2015-05-29,21.230,21.990,21.360,19.200,9300705,194691984
2015-05-28,23.590,23.950,21.290,21.250,11799463,267472880
2015-05-27,24.380,24.380,23.560,23.350,13825511,328613632
2015-05-26,23.320,24.660,24.380,23.000,17755788,420329632
2015-05-25,23.240,23.590,23.400,22.400,14226038,327195872
2015-05-22,23.610,25.200,23.420,23.280,10857005,260543264
2015-05-21,21.000,23.220,23.180,20.860,8378888,188684992
2015-05-20,20.750,21.580,21.150,20.750,7438717,157768064
2015-05-19,20.310,20.950,20.650,19.850,7358949,148918608
2015-05-18,20.540,21.800,20.270,20.200,9580879,200727008
2015-05-15,19.490,21.280,20.790,18.610,10181892,202477792
2015-05-14,18.460,19.800,19.410,18.300,7917780,149911040
2015-05-13,17.900,18.990,18.440,17.390,7376995,134266272
2015-05-12,17.860,18.150,18.000,17.000,5717024,102046712
2015-05-11,16.800,17.970,17.830,16.500,7620201,132619032
2015-05-08,16.290,16.760,16.760,16.010,3964758,64900944
2015-05-07,16.960,17.000,16.140,15.590,3974263,64988892
2015-05-06,17.750,17.900,17.000,16.600,5474892,95051208
2015-05-05,16.600,18.190,17.500,16.600,10184871,177752944
2015-05-04,16.360,16.850,16.540,16.000,5192182,86112376
2015-04-30,16.100,16.850,16.300,16.000,5558125,91464096
2015-04-29,15.270,16.330,16.130,15.010,5126595,80897008
2015-04-28,15.850,15.850,15.300,15.150,4490915,69104392
2015-04-27,16.550,16.570,15.860,15.700,8666595,139163648
2015-04-24,16.270,16.860,16.390,16.140,5963103,98729616
2015-04-23,16.070,16.690,16.490,16.030,6329590,104092520
2015-04-22,15.550,16.260,16.020,15.550,5549143,88845064
2015-04-21,15.110,15.560,15.500,15.080,4152744,63796008
2015-04-20,15.380,15.890,15.100,14.920,6103738,93565064
2015-04-17,16.130,16.440,15.890,15.810,4997687,79857592
2015-04-16,15.780,16.590,16.140,14.200,5651021,89771880
2015-04-15,16.250,16.400,15.780,15.510,5690829,90563560
2015-04-14,16.740,17.020,16.400,16.360,8386417,140281440
