#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,6.230,6.300,5.980,5.940,82857456,506443296
2015-03-30,5.550,6.070,6.070,5.530,78534688,455166272
2015-03-27,5.520,5.570,5.520,5.490,21404852,118425832
2015-03-26,5.580,5.650,5.530,5.470,28482912,157624640
2015-03-25,5.590,5.860,5.630,5.590,51938940,296810176
2015-03-24,5.660,5.670,5.590,5.330,50625240,279611296
2015-03-23,5.680,5.770,5.660,5.610,38328984,217002208
2015-03-20,5.550,5.650,5.600,5.530,38733780,216559904
2015-03-19,5.560,5.670,5.550,5.440,51097728,283503776
2015-03-18,5.410,5.630,5.570,5.350,45792124,252615152
2015-03-17,5.220,5.410,5.380,5.210,39736696,211400576
2015-03-16,5.110,5.230,5.210,5.110,23860224,123643504
2015-03-13,5.110,5.170,5.120,5.100,15013662,77017360
2015-03-12,5.180,5.190,5.120,5.100,21419958,109877280
2015-03-11,5.020,5.250,5.180,4.950,37101832,188960848
2015-03-10,5.040,5.070,5.030,5.000,14107410,71061664
2015-03-09,4.910,5.040,5.040,4.910,13390613,66813232
2015-03-06,4.940,5.070,5.020,4.920,17762828,89084264
2015-03-05,4.980,4.980,4.940,4.900,11727292,57794916
2015-03-04,4.950,5.000,5.000,4.910,12274114,60835500
2015-03-03,5.070,5.070,4.970,4.960,18397222,92016880
2015-03-02,5.110,5.150,5.070,5.040,14940386,75754032
2015-02-27,5.090,5.100,5.060,5.020,13954692,70617024
2015-02-26,4.910,5.130,5.120,4.880,27258700,137710784
2015-02-25,4.870,4.950,4.930,4.810,10581503,51584040
2015-02-17,4.880,4.880,4.880,4.840,8513958,41399480
2015-02-16,4.850,4.880,4.860,4.830,8873342,43031856
2015-02-13,4.800,4.900,4.840,4.790,10311121,50069900
2015-02-12,4.740,4.790,4.790,4.720,7244970,34466852
2015-02-11,4.750,4.780,4.730,4.720,5739422,27229238
2015-02-10,4.650,4.750,4.750,4.630,5771303,27191804
2015-02-09,4.680,4.680,4.650,4.630,6179550,28782924
2015-02-06,4.780,4.780,4.630,4.580,11666023,54405588
2015-02-05,4.910,4.940,4.800,4.790,10740800,52002336
2015-02-04,4.870,4.940,4.860,4.760,11741515,57008220
2015-02-03,4.850,4.860,4.850,4.740,10747774,51647760
2015-02-02,4.930,4.930,4.780,4.740,11844538,56911448
2015-01-30,5.060,5.130,4.950,4.920,18317368,91654744
2015-01-29,5.120,5.160,5.080,5.050,25469772,129942104
2015-01-28,5.000,5.490,5.230,4.920,44798672,232052256
2015-01-27,4.910,5.060,5.050,4.750,29668020,145754048
2015-01-26,4.770,4.910,4.900,4.770,16309653,78662208
2015-01-23,4.830,4.860,4.780,4.760,16381875,78782264
2015-01-22,4.820,4.850,4.830,4.760,17034738,81885848
2015-01-21,4.610,4.830,4.820,4.610,21582312,102495440
2015-01-20,4.520,4.690,4.630,4.520,17333072,79709072
2015-01-19,4.800,4.850,4.520,4.520,29351108,136998400
2015-01-16,5.090,5.090,5.020,4.960,17599872,88150864
2015-01-15,4.930,5.070,5.050,4.830,19426148,96094280
2015-01-14,4.920,4.970,4.900,4.860,16665438,81703680
2015-01-13,4.890,4.980,4.880,4.780,19290048,93778064
2015-01-12,5.250,5.250,4.910,4.850,33827744,168296720
2015-01-09,5.220,5.370,5.240,5.160,20215008,106720032
2015-01-08,5.440,5.460,5.280,5.250,27443564,146284944
2015-01-07,5.530,5.590,5.490,5.390,30774606,168140992
2015-01-06,5.450,5.750,5.590,5.300,49173744,273791936
2015-01-05,5.370,5.570,5.460,5.270,47569516,257046768
2015-06-30,6.400,6.900,6.890,5.840,44504520,284173984
2015-06-29,7.170,7.230,6.400,6.280,47412608,314298272
2015-06-26,7.480,7.480,6.980,6.980,37677480,269833056
2015-06-25,8.250,8.270,7.760,7.520,38227892,306683200
2015-06-24,8.160,8.340,8.300,8.020,39586712,324866464
2015-06-23,8.000,8.290,8.070,7.510,46772156,366763168
2015-06-19,8.870,9.110,8.340,8.340,46748956,404433600
2015-06-18,9.320,9.850,9.270,9.130,79943784,755765760
2015-06-17,9.450,9.530,9.280,8.700,66502304,605026944
2015-06-16,9.100,9.690,9.430,8.930,81517056,763434112
2015-06-15,9.270,9.760,9.310,9.250,99249760,936178560
2015-06-12,8.650,9.100,9.080,8.600,78868672,701070464
2015-06-11,8.710,8.740,8.690,8.540,43800964,377882560
2015-06-10,8.700,8.850,8.750,8.550,39116424,341749088
2015-06-09,9.080,9.080,8.810,8.700,54846396,484292128
2015-06-08,8.850,9.100,9.070,8.600,85833472,764985792
2015-06-05,8.790,8.920,8.860,8.450,88110936,767999616
2015-06-04,8.800,9.030,8.720,7.960,54647268,471341888
2015-06-03,9.000,9.020,8.840,8.430,64030152,561479744
2015-06-02,8.840,9.180,9.060,8.580,77044872,685542528
2015-06-01,8.300,8.890,8.820,8.060,80572888,694360128
2015-05-29,8.450,8.580,8.300,7.770,72617304,600488512
2015-05-28,8.300,9.000,8.290,8.100,106525920,908344128
2015-05-27,8.420,8.420,8.350,8.010,67748496,558131392
2015-05-26,8.730,8.830,8.420,8.200,120438832,1025002752
2015-05-25,7.550,8.360,8.360,7.460,74410512,605546560
2015-05-22,7.520,7.770,7.600,7.320,69823656,525369376
2015-05-21,7.180,7.440,7.440,7.070,53121752,387718656
2015-05-20,7.180,7.340,7.190,7.160,38747568,281130976
2015-05-19,6.920,7.290,7.160,6.790,27419890,194120800
2015-05-18,6.830,7.060,6.920,6.790,19689980,136704896
2015-05-15,7.240,7.240,6.970,6.800,36641960,255466512
2015-05-14,7.370,7.390,7.260,7.040,39263344,282575808
2015-05-13,7.170,7.700,7.350,7.130,65864164,490831104
2015-05-12,6.890,7.160,7.140,6.890,34901736,245924432
2015-05-11,6.670,6.870,6.860,6.600,26504960,179304592
2015-05-08,6.410,6.640,6.570,6.360,26560942,172659216
2015-05-07,6.750,6.760,6.310,6.300,32282764,209529616
2015-05-06,7.130,7.280,6.810,6.610,36763808,256589184
2015-05-05,7.670,7.780,7.120,7.080,42992392,318723072
2015-05-04,7.450,7.750,7.680,7.350,43378820,328595616
2015-04-30,7.620,7.700,7.470,7.450,45163008,341509856
2015-04-29,8.040,8.040,7.620,7.380,80370816,618835776
2015-04-28,7.200,7.910,7.910,7.130,113972104,858605376
2015-04-27,7.080,7.220,7.190,7.080,35713120,255964976
2015-04-24,7.120,7.140,7.080,6.880,37386232,262921216
2015-04-23,7.340,7.350,7.220,7.160,40378360,292567072
2015-04-22,7.150,7.440,7.330,7.150,47758148,348741824
2015-04-21,6.890,7.120,7.110,6.850,32982632,230569888
2015-04-20,7.270,7.290,6.990,6.980,65170688,462601504
2015-04-17,7.260,7.450,7.340,7.220,45433748,333479968
2015-04-16,7.200,7.400,7.270,6.900,40316216,290293696
2015-04-15,7.390,7.660,7.320,7.200,53361848,395254464
2015-04-14,7.400,7.780,7.400,7.110,59938560,450055936
2015-04-13,6.970,7.600,7.400,6.970,58782536,428480576
2015-04-10,6.700,7.080,6.960,6.620,41850196,290912864
2015-04-09,7.000,7.020,6.740,6.550,50810140,341427712
2015-04-08,7.050,7.300,7.020,6.870,101514048,721636096
2015-04-07,6.310,6.910,6.910,6.310,69331096,469734304
2015-04-03,6.250,6.400,6.280,6.110,35907128,224760624
2015-04-02,6.200,6.480,6.280,6.200,52528180,333000672
2015-04-01,6.000,6.280,6.200,6.000,55867528,345955968
2015-08-14,6.020,6.190,6.180,6.010,53911472,329589280
2015-08-13,5.840,6.020,6.000,5.790,29205052,172971104
2015-08-12,5.900,6.170,5.890,5.820,43968292,264201616
2015-08-11,6.130,6.130,6.040,5.950,43511748,263198208
2015-08-10,5.860,6.150,6.120,5.820,48177088,289202048
2015-08-07,5.740,5.870,5.850,5.730,39340684,228559264
2015-08-06,5.630,5.880,5.730,5.550,34872028,200534704
2015-08-05,5.580,5.880,5.750,5.410,45976432,261894480
2015-08-04,5.210,5.560,5.550,5.210,21495598,116086984
2015-08-03,5.380,5.420,5.190,4.960,19584652,101661120
2015-07-31,5.420,5.590,5.430,5.320,19525996,106256560
2015-07-30,5.730,5.870,5.530,5.500,30548142,174795776
2015-07-29,5.500,5.750,5.730,5.300,27388276,151109744
2015-07-28,5.250,5.770,5.370,5.170,38185248,205391200
2015-07-27,6.200,6.340,5.740,5.740,39928524,242469024
2015-07-24,6.210,6.780,6.380,6.120,77169248,492729184
2015-07-23,5.980,6.250,6.210,5.940,52047680,318441792
2015-07-22,6.500,6.560,6.110,5.880,82332696,513365888
2015-07-21,5.590,6.260,6.260,5.480,64968020,391974496
2015-07-20,5.680,5.850,5.690,5.540,38550020,219906064
2015-07-17,5.350,5.750,5.680,5.310,33807760,187673248
2015-07-16,4.950,5.470,5.290,4.840,29078776,152181440
2015-07-15,5.530,5.650,5.170,5.170,44302832,236090400
2015-07-14,5.800,6.150,5.740,5.580,75672392,442482720
2015-07-13,5.600,5.680,5.680,5.360,48488340,270367232
2015-07-10,4.920,5.160,5.160,4.820,35219584,179074336
2015-07-09,3.960,4.690,4.690,3.960,50237068,224965744
2015-07-08,4.260,4.440,4.260,4.260,33123800,141835920
2015-07-07,5.090,5.180,4.730,4.730,38914672,189090160
2015-07-06,5.710,5.710,5.260,4.800,45651804,240639952
2015-07-03,5.510,5.940,5.190,5.190,40395712,218060368
2015-07-02,6.540,6.550,5.770,5.760,35117480,213521088
2015-07-01,6.860,7.050,6.400,6.380,35247864,240378560
2015-08-17,6.150,6.310,6.280,6.050,49883548,308641728
2015-08-18,6.270,6.270,5.680,5.650,56281268,336092576
2015-08-20,5.760,5.980,5.710,5.680,31711232,185334224
2015-08-19,5.480,5.880,5.810,5.420,33550384,189781952
2015-09-14,4.810,4.850,4.360,4.280,22889318,103716336
2015-09-11,4.710,4.830,4.760,4.640,16269769,77222536
2015-09-10,4.970,4.970,4.760,4.740,37094708,180707920
2015-09-09,4.610,5.010,5.010,4.540,46834232,225455232
2015-09-08,4.360,4.580,4.550,4.330,14087021,62762460
2015-09-07,4.300,4.540,4.380,4.300,17745744,78822720
2015-09-02,4.230,4.490,4.290,4.190,18296688,79661888
2015-09-01,4.560,4.560,4.390,4.250,17341912,76164088
2015-08-31,4.700,4.700,4.550,4.500,20669936,94475112
2015-08-28,4.460,4.760,4.750,4.390,28285092,128491048
2015-08-27,4.220,4.420,4.390,4.080,22095912,94362736
