#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,56.900,59.660,58.980,56.610,2921728,170626624
2015-03-30,58.300,58.380,56.990,55.500,3175473,180204960
2015-03-27,58.800,59.800,57.960,56.880,2611683,151403808
2015-03-26,64.000,65.950,58.740,58.010,4975047,307398304
2015-03-25,61.320,66.660,63.550,59.000,4644459,292340032
2015-03-24,59.350,62.580,61.270,55.000,7369353,433724480
2015-03-23,51.590,56.890,56.890,50.700,6201053,338907040
2015-03-20,50.900,54.200,51.720,50.680,5128170,266328240
2015-03-19,49.780,52.000,50.990,49.500,3288793,167525952
2015-03-18,48.510,49.800,49.780,48.140,2419312,118880304
2015-03-17,49.500,49.980,48.820,48.320,1984776,97292096
2015-03-16,48.950,49.910,49.250,48.280,1890202,93094832
2015-03-13,47.030,48.550,48.210,47.030,1616215,77659784
2015-03-12,47.920,48.500,47.040,46.800,1719072,81530408
2015-03-11,50.700,51.000,48.090,48.030,4253679,208239392
2015-03-10,50.290,51.540,50.640,48.890,2290230,114954432
2015-03-09,46.950,50.920,50.340,46.550,5402801,264270272
2015-03-06,46.750,47.850,46.720,45.490,3408688,158862784
2015-03-05,46.500,47.420,46.740,45.860,1779780,82888816
2015-03-04,46.330,47.190,47.100,45.100,2920373,134003584
2015-03-03,49.180,49.200,47.040,46.490,2709384,128891248
2015-03-02,48.000,50.000,49.920,47.280,1767903,86872336
2015-02-27,45.990,49.030,47.790,45.700,1999297,95430016
2015-02-26,45.880,47.300,45.700,44.890,1646920,75287440
2015-02-25,47.690,47.690,46.480,45.000,1418505,65522368
2015-02-17,48.200,49.000,47.690,47.100,1864999,89010080
2015-02-16,47.920,49.000,48.280,47.100,3082053,147153952
2015-02-13,47.890,49.000,48.640,46.050,3680790,174863040
2015-02-12,43.700,48.630,47.060,43.700,5646764,268206512
2015-02-11,41.500,44.990,44.210,40.970,3260067,141612576
2015-02-10,40.540,42.390,41.950,38.800,2945888,118323448
2015-02-09,41.800,43.200,41.110,41.000,3028453,127657208
