#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,24.500,25.730,25.310,24.500,8957198,226070624
2015-03-30,26.280,26.300,24.930,24.410,12749901,320027168
2015-03-27,26.510,27.000,26.660,25.500,13722944,359900896
2015-03-26,28.990,28.990,27.350,24.500,32048184,868610816
2015-03-25,25.660,26.580,26.580,24.160,13456636,352169984
2015-03-24,24.000,24.160,24.160,23.150,19764860,476148000
2015-03-23,20.300,21.960,21.960,20.300,8714584,187781120
2015-03-20,19.310,20.660,19.960,19.190,11080859,222056560
2015-03-19,19.500,19.600,19.330,19.070,8923620,172182816
2015-03-18,18.720,20.160,19.620,18.590,10993269,213424432
2015-03-17,19.210,19.300,18.700,18.470,8422695,159074752
2015-03-16,18.580,19.220,19.150,18.500,9141905,173177280
2015-03-13,18.380,18.460,18.400,17.920,6381628,116136784
2015-03-12,18.810,19.140,18.150,17.760,7440694,136577088
2015-03-11,19.310,19.430,18.890,18.800,6390189,121887376
2015-03-10,19.700,19.780,19.240,18.920,10230845,197157664
2015-03-09,17.480,19.130,19.130,17.400,11001725,204107360
2015-03-06,17.380,17.630,17.390,17.050,3878585,67262616
2015-03-05,17.530,17.530,17.380,16.950,5011794,86083840
2015-03-04,17.440,17.760,17.510,17.360,7251625,127108512
2015-03-03,18.090,18.090,17.410,17.330,5384655,95370688
2015-03-02,18.240,18.360,18.130,17.920,4847326,87574048
2015-02-27,18.080,18.280,18.220,17.820,3332705,60231896
2015-02-26,18.370,18.880,17.980,17.500,6864001,123956080
2015-02-25,18.100,19.120,18.480,17.840,8157497,152049840
2015-02-17,17.360,18.100,18.080,16.910,7339307,129651056
2015-02-16,17.000,17.530,17.490,16.900,5628398,97197568
2015-02-13,17.080,17.240,17.020,16.710,6782948,114940016
2015-02-12,16.700,17.210,16.780,16.500,4077718,68733200
2015-02-11,16.980,17.290,16.690,16.500,6410834,108890608
2015-02-10,15.890,17.000,16.980,15.800,5218262,86855696
2015-02-09,16.790,16.850,15.910,15.890,4047401,66238016
2015-02-06,16.960,17.440,16.800,16.380,8561958,144016976
2015-02-05,15.960,17.480,17.140,15.810,10798198,180266064
2015-02-04,15.650,16.200,16.000,15.630,3611890,57729848
2015-02-03,15.440,16.250,15.630,15.320,4041685,64220000
2015-02-02,15.090,15.640,15.310,15.020,1671203,25675432
2015-01-30,15.750,15.920,15.350,15.280,2133212,33103448
2015-01-29,16.230,16.260,15.790,15.600,2764209,43910232
2015-01-28,15.950,16.910,16.260,15.910,4328919,71562960
2015-01-27,16.300,16.540,16.100,15.820,4354220,70125960
2015-01-26,15.700,16.660,16.300,15.570,6778147,110925464
2015-01-23,15.590,15.730,15.690,15.050,5198004,80356808
2015-01-22,15.440,15.680,15.460,15.180,3602836,55646504
2015-01-21,15.050,15.530,15.400,14.760,6740217,101895880
2015-01-20,14.500,15.140,14.980,14.500,4781596,71257176
2015-01-19,14.720,15.230,14.530,14.200,4699537,69829648
2015-01-16,14.260,15.130,15.050,13.940,4859346,71526032
2015-01-15,14.150,14.600,14.260,14.150,2363257,33861572
2015-01-14,14.600,15.440,14.560,14.500,4331023,64493524
2015-01-13,13.750,14.960,14.450,13.710,4961706,71696120
2015-01-12,13.720,13.940,13.750,13.500,1451892,19840086
2015-01-09,13.710,14.150,13.720,13.650,2086881,29064906
2015-01-08,13.560,14.080,13.900,13.500,3824296,53008324
2015-01-07,13.650,13.780,13.620,13.400,2323561,31488952
2015-01-06,13.400,13.790,13.760,12.770,4070597,54161188
2015-01-05,13.530,13.610,13.440,13.200,1442125,19272282
2015-06-30,35.360,40.500,37.200,35.360,23191452,854392576
2015-06-29,39.290,39.990,39.290,39.290,3981000,156543936
2015-06-26,43.660,43.660,43.660,43.660,2464400,107595704
2015-06-25,56.000,56.550,48.510,48.510,28124854,1478237056
2015-06-24,48.490,53.900,53.900,48.400,21646728,1149458944
2015-06-23,50.000,51.970,49.000,47.700,19049168,943043648
2015-06-19,51.580,57.970,53.000,49.500,26814994,1452556928
2015-06-18,51.450,54.120,52.700,50.200,19272332,1018609792
2015-06-17,44.500,49.200,49.200,42.990,15669537,746311744
2015-06-16,49.000,49.000,44.730,44.510,13352790,620106304
2015-06-15,48.380,50.500,49.460,48.000,16596774,823018176
2015-06-12,46.730,48.800,47.620,46.700,17077264,818942848
2015-06-11,44.530,47.440,46.620,44.530,15544753,722913472
