#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,16.230,16.990,16.910,15.800,49507776,809040576
2015-03-30,16.150,16.360,16.200,16.030,25790492,417393664
2015-03-27,16.340,16.360,16.090,15.950,23246788,374442144
2015-03-26,16.050,16.710,16.380,15.790,38940308,635124032
2015-03-25,16.070,16.450,16.300,15.640,35133332,563698816
2015-03-24,16.480,16.490,16.070,15.500,42369280,681006336
2015-03-23,16.610,16.790,16.480,16.350,42402880,700769472
2015-03-20,15.860,16.590,16.590,15.700,61946752,1010379648
2015-03-19,15.950,16.150,16.000,15.400,56068200,886028544
2015-03-18,15.370,15.800,15.750,15.070,47810456,736068992
2015-03-17,14.700,15.990,15.250,14.500,55390740,847421824
2015-03-16,14.650,14.800,14.750,14.410,36924436,540161792
2015-03-13,13.820,14.500,14.480,13.820,32759916,464349984
2015-03-12,13.740,13.770,13.740,13.530,10511529,143593568
2015-03-11,13.730,13.930,13.650,13.620,9142722,125929152
2015-03-10,13.670,13.890,13.710,13.670,9533065,131249224
2015-03-09,13.560,13.730,13.650,13.360,8800384,119394696
2015-03-06,14.080,14.140,13.650,13.630,14512074,200880256
2015-03-05,13.810,14.140,14.100,13.730,19833072,277028800
2015-03-04,13.690,13.860,13.810,13.650,11545332,158946016
2015-03-03,13.590,13.970,13.700,13.450,19295850,265123504
2015-03-02,13.730,13.740,13.620,13.480,12997411,176344784
2015-02-27,13.460,13.850,13.580,13.460,14101295,192657040
2015-02-26,13.350,13.460,13.460,13.310,6742565,90321592
2015-02-25,13.480,13.550,13.380,13.300,6768269,90867048
2015-02-17,13.420,13.500,13.400,13.270,9164584,122898416
2015-02-16,13.200,13.430,13.400,13.130,9341336,124576960
2015-02-13,13.110,13.280,13.190,13.010,13276969,174848160
2015-02-12,13.070,13.090,13.030,12.900,5323854,69126552
2015-02-11,12.770,13.040,13.020,12.730,7390631,95422840
2015-02-10,12.630,12.750,12.750,12.580,5365650,68006744
2015-02-09,12.590,12.750,12.630,12.550,4919342,62076132
2015-02-06,13.050,13.100,12.590,12.450,12658970,161007760
2015-02-05,13.320,13.370,13.050,12.900,12692541,166179536
2015-02-04,13.400,13.600,13.170,13.140,11239372,150101088
2015-02-03,13.210,13.420,13.380,13.200,6845374,91250064
2015-02-02,13.110,13.380,13.180,13.100,6742141,89307248
2015-01-30,13.820,13.940,13.420,13.420,9072960,123431968
2015-01-29,13.800,13.970,13.810,13.750,7858308,108885296
2015-01-28,13.870,14.080,13.910,13.800,8850249,123204720
2015-01-27,14.100,14.160,13.960,13.760,14005839,195430624
2015-01-26,14.050,14.130,14.100,13.930,11196259,157221216
2015-01-23,14.430,14.430,13.990,13.900,19401380,274799648
2015-01-22,14.100,14.830,14.550,13.910,31614932,454402848
2015-01-21,14.010,14.400,14.250,14.010,31702494,450993696
2015-01-20,13.210,14.050,14.000,13.210,25394232,348922688
2015-01-19,13.200,13.600,13.250,12.700,14602108,193158016
2015-01-16,13.260,13.850,13.620,13.100,17488242,236663456
2015-01-15,13.200,13.250,13.230,13.020,6649399,87428560
2015-01-14,13.130,13.270,13.080,13.020,9301687,122147544
2015-01-13,12.860,13.170,13.080,12.860,8545807,111548760
2015-01-12,13.360,13.360,12.990,12.880,17433458,227854704
2015-01-09,13.800,14.150,13.490,13.380,23049226,318528672
2015-01-08,14.280,14.440,13.970,13.960,29200392,413401120
2015-01-07,14.450,14.590,14.290,14.000,19608400,277545792
2015-01-06,14.100,14.590,14.450,14.020,39513292,566208512
2015-01-05,13.700,14.150,14.010,13.620,30485876,427221664
2015-06-30,16.700,17.810,17.780,15.140,31607900,516357952
2015-06-29,19.600,19.600,16.820,16.820,25769740,456215616
2015-06-26,19.900,20.250,18.690,18.690,18871092,363045088
2015-06-25,22.200,22.220,20.770,20.000,22615732,486363168
2015-06-24,21.340,22.520,22.000,21.150,26873742,588379136
2015-06-23,20.700,21.290,21.150,18.400,21469376,437865312
2015-06-19,21.680,22.590,20.430,20.430,17959520,388083264
2015-06-18,23.320,24.080,22.700,22.480,17796590,417889632
2015-06-17,23.100,23.890,23.470,21.700,20965348,479291616
2015-06-16,24.900,24.900,23.210,23.020,28177644,678192704
2015-06-15,25.850,26.500,25.510,25.480,32488504,844830336
2015-06-12,26.260,26.800,25.810,25.730,33977056,888717632
2015-06-11,25.290,26.530,26.250,24.910,42248764,1090087936
2015-06-10,24.600,26.140,25.690,24.390,46544556,1180900352
2015-06-09,23.980,25.160,24.960,23.510,37431524,919875776
2015-06-08,23.890,24.500,24.140,22.800,32531564,767931584
2015-06-05,23.610,24.480,23.810,23.100,26818508,640490048
2015-06-04,24.350,24.350,23.520,22.000,26231032,607299712
2015-06-03,25.180,25.200,24.350,23.800,29553600,722534080
2015-06-02,23.750,25.740,25.430,23.250,36845656,894798784
2015-06-01,22.500,23.880,23.590,22.220,26816108,622994560
2015-05-29,23.000,23.750,22.500,21.260,33640916,762526080
2015-05-28,26.000,26.000,23.590,23.590,46122436,1141950464
2015-05-27,24.750,26.900,26.280,23.990,48764036,1237754240
2015-05-26,22.990,24.650,24.480,22.500,45599180,1077808512
2015-05-25,21.590,22.880,22.660,21.120,40300236,898385856
2015-05-22,21.850,22.260,21.770,21.000,29416564,635753728
2015-05-21,21.340,22.050,21.780,20.710,33977120,724823872
2015-05-20,21.500,22.490,21.320,21.300,31971514,702732992
2015-05-19,21.500,21.690,21.340,20.930,25869762,550422400
2015-05-18,21.050,21.560,21.420,20.710,37034868,782057472
2015-05-15,19.950,21.550,20.980,19.820,42323740,875008768
2015-05-14,19.870,20.500,20.080,19.680,26157036,526631264
2015-05-13,20.000,21.470,20.080,19.700,45193132,926884608
2015-05-12,20.260,20.460,20.280,19.820,35035648,705741824
2015-05-11,19.790,20.620,20.420,19.500,52910036,1065148160
2015-05-08,18.800,20.280,19.980,18.240,60387908,1166131712
2015-05-07,18.090,19.150,18.730,17.670,39588296,735544832
2015-05-06,18.310,18.570,18.290,17.280,31228984,558328512
2015-05-05,18.680,19.390,18.360,18.280,39453816,746528768
2015-05-04,17.900,18.650,18.650,17.850,28297320,520638144
2015-04-30,17.960,18.650,18.000,17.960,24064948,440774016
2015-04-29,17.670,18.390,17.940,17.350,22438196,404143104
2015-04-28,18.600,18.800,17.830,17.280,32945680,597296576
2015-04-27,18.050,19.100,18.780,18.050,43569472,811400768
2015-04-24,17.970,18.510,17.850,17.750,27474226,495219200
2015-04-23,18.350,18.590,18.250,17.750,34048984,618283776
2015-04-22,17.950,18.290,18.250,17.860,34447196,622814784
2015-04-21,17.700,18.710,18.020,17.280,34970504,631250432
2015-04-20,18.300,18.760,17.560,17.500,57241812,1035852800
2015-04-17,17.260,18.770,18.280,17.250,64840452,1167584640
2015-04-16,16.740,17.300,17.200,16.180,32780234,551448128
2015-04-15,17.070,17.750,17.000,16.700,51995832,900222912
2015-04-14,16.150,17.100,17.100,15.950,41546400,686681024
2015-04-13,16.240,16.500,16.310,16.160,26626872,434257056
2015-04-10,15.920,16.200,16.180,15.760,19514528,314193376
2015-04-09,16.400,16.640,15.890,15.600,26593064,424346880
2015-04-08,17.180,17.250,16.440,16.380,30474732,509809824
2015-04-07,17.270,17.310,17.140,16.960,28554236,488626240
2015-04-03,16.960,17.420,17.170,16.880,28768202,492749344
2015-04-02,17.150,17.280,17.160,16.680,30611936,519731552
2015-04-01,16.710,17.490,17.160,16.600,47059560,803417088
2015-08-14,23.800,23.980,22.740,22.310,39789620,917822400
2015-08-13,21.740,23.680,23.580,21.610,47987024,1093996160
2015-08-12,23.000,24.180,22.300,22.220,51881348,1201626880
2015-08-11,23.510,24.580,23.370,22.770,78136704,1825016832
2015-08-10,23.200,24.930,24.000,22.360,103387296,2408008704
2015-08-07,20.820,22.900,22.900,20.820,107522032,2408514304
2015-08-06,21.260,22.500,20.820,20.650,100296976,2149489920
2015-08-05,20.600,21.260,21.260,20.330,61980252,1307463552
2015-08-04,17.760,19.330,19.330,17.700,59093184,1134926208
2015-08-03,18.200,18.920,17.570,17.570,36965196,662949376
2015-07-31,19.200,20.830,19.520,18.500,61150412,1207307392
2015-07-30,19.000,20.150,19.600,18.700,48840040,962939584
2015-07-29,17.050,18.320,18.320,16.250,30580444,525784224
2015-07-28,15.610,17.990,16.650,15.390,37317472,610645120
2015-07-27,18.500,19.490,17.100,17.100,44528968,817665920
2015-07-24,18.630,20.090,19.000,18.280,55382804,1066098176
2015-07-23,18.230,19.180,18.750,17.700,44429800,816961728
2015-07-22,17.570,19.360,18.420,17.570,47653132,884005952
2015-07-21,17.370,18.750,17.930,17.300,60404784,1087087360
2015-07-20,17.500,18.170,18.170,17.000,71704736,1278390400
2015-07-17,15.500,16.520,16.520,15.490,34493712,550861504
2015-07-16,12.800,15.020,15.020,12.510,49625436,722551488
2015-07-15,14.890,14.890,13.650,13.500,65520412,942095680
2015-07-14,14.280,14.280,14.280,14.280,3794987,54192416
2015-07-13,12.980,12.980,12.980,12.980,1115179,14475023
2015-07-10,11.800,11.800,11.800,11.800,4388984,51790012
2015-07-09,9.990,10.730,10.730,9.960,18928008,198654496
2015-07-08,9.620,10.630,9.750,9.620,78496264,774103296
2015-07-07,11.200,11.480,10.690,10.690,16114129,175455280
2015-07-06,14.320,14.320,11.880,11.720,37467568,469858816
2015-07-03,14.080,14.620,13.020,13.020,27725278,371939008
2015-07-02,16.300,16.500,14.470,14.470,24502846,370982848
2015-07-01,17.450,18.300,16.080,16.010,24637048,431141120
2015-08-17,22.500,25.010,24.530,22.300,57781724,1406441984
2015-08-18,23.810,24.300,22.080,22.080,52071052,1186978944
2015-08-20,21.590,21.600,19.690,19.690,25216332,520911776
2015-08-19,20.390,22.660,21.790,19.870,42101888,882457408
2015-09-14,13.400,13.580,11.850,11.850,30697640,387036320
