#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,24.750,24.750,23.600,22.780,4527119,107327832
2015-03-30,24.280,24.760,24.740,24.050,3093880,76033088
2015-03-27,24.310,24.660,24.420,23.970,2377122,57935124
2015-03-26,24.010,24.890,24.280,23.900,3867433,94913872
2015-03-25,24.760,24.950,24.140,23.780,4369047,105455352
2015-03-24,25.550,25.600,24.740,24.000,6565199,162561968
2015-03-23,24.080,25.850,25.760,23.980,7048681,175712128
2015-03-20,23.770,24.290,24.100,23.100,4507543,107397344
2015-03-19,23.200,24.290,23.770,22.930,6190298,146863520
2015-03-18,23.400,23.400,23.300,22.790,6611470,152199968
2015-03-17,23.880,24.300,23.400,23.090,4650262,109076008
2015-03-16,23.700,24.390,24.020,23.000,3903983,92944016
2015-03-13,23.330,24.570,23.710,23.330,3680369,88000584
2015-03-12,23.320,23.800,23.430,22.600,3559326,82228376
2015-03-11,24.750,24.780,23.450,23.040,5664059,134183728
2015-03-10,25.520,26.230,24.440,24.280,7327754,185901760
2015-03-09,21.990,24.810,24.810,21.830,6149544,146720816
2015-03-06,22.800,23.000,22.550,22.220,5571778,125516536
2015-03-05,22.880,23.250,23.140,22.180,7695749,174540688
2015-03-04,24.300,25.000,23.720,23.000,7608467,180487280
2015-03-03,20.990,22.840,22.840,20.990,8514545,188811408
2015-03-02,19.200,20.760,20.760,18.900,6660546,133943360
2015-02-27,18.060,19.160,18.870,18.000,2814162,52608192
2015-02-26,18.350,18.530,18.070,17.760,1878879,34018544
2015-02-25,18.280,18.990,18.420,18.180,2552911,47169160
2015-02-17,18.750,18.970,18.420,18.170,3224090,59927624
2015-02-16,18.700,19.500,18.760,18.280,4868104,91790712
2015-02-13,17.460,19.140,18.700,17.450,8801069,161852048
2015-02-12,15.820,17.400,17.400,15.680,4066132,67815392
2015-02-11,15.700,16.100,15.820,15.700,470018,7471939
2015-02-10,15.500,15.770,15.700,15.490,933929,14602135
2015-02-09,15.600,15.750,15.700,15.330,820961,12785478
2015-02-06,15.760,16.100,15.650,15.550,1303205,20586626
2015-02-05,16.300,16.370,15.760,15.750,1268353,20324448
2015-02-04,16.300,16.300,16.110,16.030,1395421,22521318
2015-02-03,16.050,16.580,16.260,15.950,2158571,35322920
2015-02-02,15.980,16.150,16.050,15.810,1333038,21297900
2015-01-30,15.820,15.990,15.980,15.650,1384256,21968924
2015-01-29,15.800,15.960,15.760,15.670,883151,13953806
2015-01-28,15.980,16.080,15.980,15.600,2057842,32487030
2015-01-27,15.940,16.190,15.990,15.730,2126936,33913220
2015-01-26,15.210,16.190,15.940,15.050,3914318,62149156
2015-01-23,15.270,15.440,15.200,14.920,1769322,26861144
2015-01-22,14.630,15.400,15.340,14.600,3518340,52979992
2015-01-21,14.400,14.700,14.680,14.350,1657308,24131242
2015-01-20,13.670,14.480,14.440,13.670,1976272,27952712
2015-01-19,14.100,14.290,13.720,13.520,1357633,19024284
2015-01-16,14.310,14.450,14.360,14.220,809951,11589523
2015-01-15,14.280,14.690,14.270,14.120,701581,10044589
2015-01-14,14.520,14.700,14.290,14.050,960083,13786041
2015-01-13,14.470,14.650,14.560,14.370,781233,11303342
2015-01-12,14.440,14.780,14.450,14.260,1113826,16155310
2015-01-09,14.210,14.860,14.440,14.210,1510558,22048348
2015-01-08,14.420,14.550,14.210,14.160,788333,11243580
2015-01-07,14.410,14.640,14.520,14.300,908808,13122699
2015-01-06,14.590,14.780,14.590,14.150,1083015,15701228
2015-01-05,14.750,14.780,14.580,14.440,1114466,16298716
2015-06-30,27.570,30.780,30.070,26.100,3751690,104809584
2015-06-29,33.400,33.410,29.000,29.000,3003789,89443264
2015-06-26,34.980,34.980,32.220,32.220,2235471,73193768
2015-06-25,39.700,39.700,35.800,35.760,2452289,92994680
2015-06-24,36.510,39.700,39.700,35.460,4156744,154894256
2015-06-23,39.600,39.600,36.090,36.090,2678827,98661768
2015-06-19,42.100,42.690,40.100,40.100,1853330,75572256
2015-06-18,47.970,48.000,44.560,44.020,1728393,80462656
2015-06-17,46.200,48.400,47.680,46.020,2606456,122507344
2015-06-16,48.410,48.920,47.660,45.980,2640167,125181656
2015-06-15,47.600,49.990,48.440,47.600,4144996,200953072
2015-06-12,46.520,49.310,47.290,46.300,2745078,131250016
2015-06-11,45.780,46.800,46.160,45.000,1782731,82139520
2015-06-10,43.700,46.810,45.160,42.000,1757466,79390944
2015-06-09,44.660,46.500,43.950,43.380,2186760,97360104
2015-06-08,48.800,48.800,45.530,44.010,4304756,197905728
2015-06-05,48.000,52.980,48.900,47.000,4686281,232748656
2015-06-04,48.630,49.290,48.210,43.740,2540052,119912992
2015-06-03,47.980,49.500,48.600,46.500,2565887,123960192
2015-06-02,45.780,49.950,48.030,44.800,4746287,222684000
2015-06-01,44.280,46.100,46.100,43.280,4615691,209966112
2015-05-29,38.990,41.910,41.910,36.940,5029090,203873984
2015-05-28,41.500,42.280,38.100,38.030,2397954,97132768
2015-05-27,43.000,43.980,41.560,40.500,4227073,175819488
2015-05-26,43.130,44.490,43.590,42.770,2176643,94592512
2015-05-25,42.250,45.000,43.130,41.000,2729496,116754136
2015-05-22,44.700,45.270,43.070,41.500,2612737,111540864
2015-05-21,41.500,44.940,44.220,41.500,2270819,98779544
2015-05-20,40.560,43.600,41.030,40.150,2953249,123984464
2015-05-19,35.500,39.640,39.640,35.020,3108727,117887472
2015-05-18,35.450,37.550,36.040,32.890,2440137,87875800
2015-05-15,36.400,36.460,35.450,34.770,2444455,86493032
2015-05-14,34.700,37.190,36.430,34.250,3009595,109152960
2015-05-13,34.150,35.180,34.770,33.990,2423371,83482552
2015-05-12,35.320,37.250,34.990,33.750,4891718,172818976
2015-05-11,30.830,34.190,34.190,30.800,3528231,117280696
2015-05-08,30.100,31.300,31.080,29.780,2694986,83000344
2015-05-07,32.000,32.000,29.620,29.100,3471343,104813744
2015-05-06,33.110,33.400,31.760,31.090,2925736,94421432
2015-05-05,32.550,35.000,33.440,32.200,2977046,100476096
2015-05-04,32.500,33.790,33.270,31.600,2623096,86285232
2015-04-30,33.030,34.750,33.450,31.580,3847150,127569984
2015-04-29,31.800,33.990,33.700,30.610,5118629,167080368
2015-04-28,27.950,30.900,30.900,27.950,6113694,178121584
2015-04-27,27.680,28.200,28.090,27.670,2601466,72594656
2015-04-24,28.150,28.650,27.740,27.580,3556301,99453424
2015-04-23,28.800,29.980,28.910,28.000,4054221,117731576
2015-04-22,27.130,29.250,28.700,27.080,6300211,179332544
2015-04-21,25.700,27.270,27.130,25.700,2822928,74168560
2015-04-20,27.000,27.000,25.700,25.500,3638060,95265288
2015-04-17,26.460,27.400,27.090,26.460,3853042,104043328
2015-04-16,25.100,27.300,26.320,25.100,2441629,64277268
2015-04-15,26.650,26.700,25.760,25.660,2667723,69558000
2015-04-14,27.650,27.800,26.860,26.500,4637964,125429592
2015-04-13,28.810,29.300,27.910,27.300,5017755,139569312
2015-04-10,28.000,28.970,28.440,27.500,3421792,96492680
2015-04-09,29.010,29.680,28.780,26.790,6489979,180914608
2015-04-08,29.700,31.130,29.770,28.520,8020712,242023488
2015-04-07,29.390,29.390,28.300,27.800,5419423,153128336
2015-04-03,26.560,28.920,28.920,26.560,6190798,173565072
2015-04-02,24.400,26.290,26.290,24.400,8187925,211324096
2015-04-01,23.400,23.980,23.900,23.140,3113944,73420960
2015-08-14,26.800,27.200,25.960,25.950,4869130,129236328
2015-08-13,25.890,27.280,26.640,25.510,7082962,186801072
2015-08-12,24.700,27.230,26.370,24.110,6516287,164910624
2015-08-11,25.400,25.680,24.900,24.560,4627106,115953936
2015-08-10,23.050,24.680,24.680,23.050,4077419,97660424
2015-08-07,21.310,22.480,22.440,21.310,4135462,91153536
2015-08-06,20.880,21.790,21.030,19.890,2983412,62919960
2015-08-05,21.500,22.350,21.320,20.850,5194165,113241792
2015-08-04,19.990,21.320,21.320,19.500,3777683,76996488
2015-08-03,20.690,21.540,19.380,18.830,3526383,70776672
2015-07-31,21.990,22.440,20.810,20.520,3985903,86365032
2015-07-30,23.740,24.540,22.660,22.350,4219975,99606064
2015-07-29,23.000,23.900,23.850,20.830,5017397,114014968
2015-07-28,22.880,24.700,22.640,22.640,6603813,152047504
2015-07-27,26.880,28.170,25.160,25.160,6465742,170601824
2015-07-24,27.160,29.440,27.950,26.880,7628430,214292304
2015-07-23,25.300,26.950,26.760,25.200,5396795,141465856
2015-07-22,24.400,26.100,25.750,24.070,8239994,206732528
2015-07-21,23.000,24.850,24.390,22.680,6194294,147589584
2015-07-20,23.550,24.880,23.800,22.900,9038925,215583424
2015-07-17,23.970,24.200,23.890,22.500,9743589,226323104
2015-07-16,19.500,23.200,22.000,19.070,6669271,141159616
2015-07-15,23.190,23.190,21.190,21.190,6293662,137777504
2015-07-14,22.500,23.540,23.540,22.000,7967953,184400272
2015-07-13,21.200,21.400,21.400,20.260,4159154,88115912
2015-07-10,18.990,19.450,19.450,18.200,2521368,48373092
2015-07-09,14.490,17.680,17.680,14.460,8820319,136930448
2015-07-08,16.070,16.070,16.070,16.070,136800,2198376
2015-07-07,18.180,18.960,17.850,17.850,626200,11225680
2015-07-06,24.230,24.230,19.830,19.830,4735822,101396432
2015-07-03,23.000,24.170,22.030,22.030,3100627,69127536
2015-07-02,27.280,27.550,24.480,24.480,3338622,85201728
2015-07-01,29.660,31.360,27.200,27.110,4510187,135171840
2015-08-17,25.640,26.980,26.580,25.600,3697020,96998928
2015-08-18,26.960,26.960,23.920,23.920,4832235,122738656
2015-08-20,23.560,24.200,22.340,22.220,3817062,88554424
2015-08-19,22.400,24.880,23.980,21.530,5572436,126925472
2015-09-14,19.560,19.880,17.730,17.730,4316574,80066600
2015-09-11,18.240,19.950,19.700,18.200,4645425,88287632
2015-09-10,18.600,19.050,18.410,18.400,3679300,68777168
2015-09-09,17.980,19.060,19.060,17.800,5251492,97942056
2015-09-08,15.330,17.330,17.330,15.200,3232527,53454096
2015-09-07,15.400,16.300,15.750,15.200,2702612,43029316
2015-09-02,15.300,17.000,15.030,15.010,3306211,52106944
2015-09-01,18.370,18.370,16.510,16.510,3135013,53542668
2015-08-31,19.050,19.390,18.340,18.300,4198905,78477560
2015-08-28,18.700,19.780,19.720,17.900,5885886,110322608
2015-08-27,17.170,18.180,18.120,16.550,4670472,81013168
2015-08-26,17.170,18.200,16.830,15.450,7257106,124717592
2015-08-25,17.300,18.150,17.170,17.170,3641457,63567228
2015-08-24,19.880,20.500,19.080,19.080,4624685,90200104
2015-08-21,21.420,22.400,21.200,20.800,3717658,80093312
2015-09-30,18.800,19.180,18.860,18.580,2438405,45998156
2015-09-29,19.100,19.200,18.990,18.730,2720748,51553300
2015-09-28,18.180,19.690,19.630,18.100,3032961,57496336
2015-09-25,19.450,19.580,18.430,18.280,3604071,67842784
2015-09-24,19.550,19.850,19.640,19.090,4444290,86836240
2015-09-23,19.110,19.800,19.690,18.360,6257548,119504040
2015-09-22,19.850,20.300,19.720,19.300,4289592,84962408
2015-09-21,18.010,19.860,19.840,17.880,5601544,107744704
2015-09-18,17.800,18.550,18.400,17.800,3222479,58460904
2015-09-17,17.690,19.380,17.440,17.260,5090367,93193480
2015-09-16,16.200,17.620,17.620,16.160,3609985,60835396
2015-09-15,16.810,17.400,16.020,15.980,3779497,62557552
2015-10-12,19.350,20.850,20.440,19.320,6492743,131428960
2015-10-09,19.480,19.690,19.430,18.880,6121002,117360672
2015-10-08,19.590,19.990,19.500,19.100,4896452,95473248
2015-11-20,25.400,26.390,26.220,25.230,5065098,131447056
2015-11-19,24.580,25.650,25.470,24.170,4525773,111797416
2015-11-18,25.810,26.680,24.650,24.240,7029070,181502560
2015-11-17,25.600,27.010,25.820,25.500,8055157,211106784
2015-11-16,24.720,25.640,25.310,24.380,6247285,155995360
2015-11-13,24.050,25.290,25.140,23.820,7010836,173098720
2015-11-12,25.500,25.670,24.640,24.380,6659508,165450000
2015-11-11,24.500,25.660,25.410,24.180,6217329,155955552
2015-11-10,24.000,24.850,24.550,23.670,6586438,159489872
2015-11-09,23.250,24.390,24.360,23.010,7740876,183033792
2015-11-06,22.760,23.710,23.540,22.760,6447032,150888544
2015-11-05,22.530,23.450,22.940,22.530,6560398,151099136
2015-11-04,21.420,22.630,22.530,21.420,5025522,111522864
