#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-10,9.550,9.950,9.950,9.430,8146845,80122024
2015-03-09,9.640,9.640,9.480,9.360,4913216,46639180
2015-03-06,9.090,9.530,9.530,9.000,9191797,86842968
2015-03-05,9.050,9.100,9.080,8.910,2897720,26133496
2015-03-04,9.010,9.070,9.030,8.900,2912080,26146146
2015-03-03,9.100,9.110,9.020,8.830,5772969,51664528
2015-03-02,9.240,9.240,9.110,8.980,4175924,37974952
2015-02-27,9.150,9.220,9.220,9.110,3068428,28108922
2015-02-26,9.150,9.290,9.150,9.120,4429537,40817824
2015-02-25,9.010,9.240,9.200,9.010,4130003,37757448
2015-02-17,8.980,9.100,9.010,8.950,2209039,19884188
2015-02-16,8.840,9.120,8.980,8.840,4641762,41904708
2015-02-13,8.730,8.850,8.840,8.710,3277302,28772914
2015-02-12,8.610,8.780,8.730,8.600,2544788,22074438
2015-02-11,8.660,8.710,8.660,8.590,1688951,14619067
2015-02-10,8.600,8.690,8.670,8.540,1536875,13247051
2015-02-09,8.690,8.740,8.620,8.600,1279978,11078327
2015-02-06,8.600,8.740,8.600,8.500,1882787,16295801
2015-02-05,8.790,8.790,8.600,8.460,1600550,13868787
2015-02-04,8.780,8.790,8.700,8.670,1470882,12815418
2015-02-03,8.620,8.770,8.710,8.620,1497346,13022681
2015-02-02,8.800,8.800,8.620,8.590,3454518,29940980
2015-01-30,8.880,9.010,8.890,8.850,2845923,25428984
2015-01-29,8.850,9.030,8.880,8.790,3082740,27481260
2015-01-28,8.990,9.020,8.840,8.740,3292936,29201266
2015-01-27,8.890,9.070,9.000,8.870,4982859,44699492
2015-01-26,8.580,8.880,8.880,8.570,5093421,44934376
2015-01-23,8.510,8.590,8.570,8.470,3608930,30792384
2015-01-22,8.500,8.520,8.470,8.420,2541231,21520240
2015-01-21,8.400,8.580,8.400,8.340,3821741,32241824
2015-01-20,8.200,8.480,8.360,8.130,1927458,16064048
2015-01-19,8.360,8.400,8.200,8.080,2713582,22315502
2015-01-16,8.390,8.580,8.470,8.390,2208139,18868794
2015-01-15,8.280,8.500,8.490,8.250,2434304,20461976
2015-01-14,8.100,8.350,8.250,8.080,1898556,15666673
2015-01-13,8.000,8.240,8.140,8.000,1582991,12885496
2015-01-12,8.300,8.300,8.090,7.900,2928664,23638494
2015-01-09,8.410,8.490,8.300,8.220,2491598,20817986
2015-01-08,8.460,8.580,8.490,8.400,1866969,15827730
2015-01-07,8.400,8.570,8.460,8.380,1655911,14001439
2015-01-06,8.450,8.620,8.490,8.370,2830169,24031724
2015-01-05,8.770,8.770,8.450,8.340,4911611,41335560
2015-04-29,11.200,12.510,12.510,10.800,28568796,341424320
2015-04-28,12.480,12.500,11.370,11.030,41522952,488650880
2015-04-27,12.050,12.050,12.050,12.050,782421,9428173
2015-04-24,10.950,10.950,10.950,10.950,587440,6432468
2015-09-14,13.630,13.630,11.150,11.150,73045248,933136128
2015-09-11,11.700,12.390,12.390,11.600,15869892,193422656
2015-09-10,11.260,13.000,11.260,11.260,64762704,744387648
2015-09-30,8.540,8.670,8.310,8.280,9029314,76222480
2015-09-29,8.130,8.880,8.460,8.130,18796784,159753328
2015-09-28,8.380,8.450,8.340,8.030,11822996,97843424
2015-09-25,9.050,9.300,8.390,8.230,19277756,169548720
2015-09-24,8.900,9.500,9.140,8.900,20653462,189321472
2015-09-23,8.750,9.330,8.950,8.510,21685178,192650608
2015-09-22,8.750,9.700,9.010,8.630,25982780,237195808
2015-09-21,8.350,8.880,8.830,8.130,25035200,216308608
2015-09-18,9.170,9.330,8.450,8.420,32373616,285466304
2015-09-17,9.680,10.680,9.340,9.330,46914148,458165824
2015-09-16,9.040,10.990,10.370,9.040,58759372,557680704
2015-09-15,10.040,10.040,10.040,10.040,2854600,28660184
2015-10-12,8.730,9.400,9.230,8.710,22116448,202761520
2015-10-09,8.430,8.780,8.650,8.420,14157129,122191728
2015-10-08,8.650,8.700,8.490,8.400,13524918,115415208
2015-11-18,19.370,20.940,19.800,19.180,22872312,459446560
2015-11-17,19.100,20.660,19.560,18.400,21053998,411706528
2015-11-16,17.980,19.930,18.950,17.400,28302476,530549792
2015-11-13,16.520,18.360,18.360,16.480,29509980,526013984
2015-11-12,17.150,17.320,16.690,16.300,17652000,294875136
2015-11-11,17.460,17.760,17.060,16.500,21381636,365394528
2015-11-10,16.680,18.600,17.450,16.380,30765890,541078912
2015-11-09,16.090,17.800,16.950,16.030,36102280,611222848
2015-11-06,16.770,17.440,16.660,16.490,35786920,603631616
2015-11-05,16.920,18.230,16.970,16.380,45963852,790499264
2015-11-04,17.250,18.020,17.350,15.800,58963984,999362880
2015-11-03,15.360,16.380,16.380,15.110,22110464,352989376
2015-11-02,12.950,14.890,14.890,12.660,40332500,591541184
2015-10-30,13.020,13.790,13.540,12.520,24788002,332118560
2015-10-29,12.900,13.650,13.250,12.680,18920694,249228512
2015-10-28,13.780,14.380,12.730,12.610,24528408,327108512
2015-10-27,13.150,14.200,13.760,13.100,24599952,338864128
2015-10-26,15.000,15.000,13.590,13.450,41945024,582942528
2015-10-23,13.390,14.940,14.940,13.310,40591232,591371776
2015-10-22,12.510,13.800,13.580,12.510,30316724,400838656
2015-10-21,13.700,13.960,12.650,12.650,35957016,477883584
2015-10-20,13.200,14.360,14.050,13.120,38727004,529659136
2015-10-19,13.500,14.170,13.510,13.000,54599384,748263744
2015-10-16,11.590,12.880,12.880,11.590,41567740,525513696
2015-10-15,10.820,11.970,11.710,10.710,39102276,448686496
2015-10-14,10.700,11.170,11.150,10.530,50630084,552870272
2015-10-13,9.060,10.150,10.150,9.060,20057410,196730896
