#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,7.350,7.350,7.140,7.120,27469240,198754640
2015-03-30,7.080,7.380,7.350,7.060,45427736,330132736
2015-03-27,7.040,7.140,7.080,6.940,31058226,218780080
2015-03-26,6.990,7.150,7.060,6.860,40712148,286536000
2015-03-25,6.850,7.020,6.980,6.770,38079288,263837024
2015-03-24,7.000,7.000,6.850,6.700,38670684,264350864
2015-03-23,6.880,7.030,7.010,6.850,40238968,279250656
2015-03-20,6.860,6.940,6.900,6.800,27140648,186450000
2015-03-19,6.800,6.890,6.820,6.750,35631216,242788352
2015-03-18,6.960,7.180,6.890,6.800,73519112,511071072
2015-03-17,6.520,6.870,6.730,6.470,55909752,370904128
2015-03-16,6.330,6.630,6.520,6.320,38214068,248208672
2015-03-13,6.280,6.330,6.300,6.260,9005571,56641972
2015-03-12,6.290,6.370,6.250,6.240,12701241,79806568
2015-03-11,6.400,6.450,6.300,6.250,16380779,104014664
2015-03-10,6.390,6.470,6.420,6.350,15900069,102116520
2015-03-09,6.270,6.410,6.390,6.190,11276950,71271992
2015-03-06,6.410,6.430,6.270,6.250,14630801,92392920
2015-03-05,6.430,6.520,6.400,6.360,16361308,105308912
2015-03-04,6.330,6.430,6.430,6.300,15809065,101045864
2015-03-03,6.350,6.460,6.360,6.240,22716152,144121888
2015-03-02,6.340,6.410,6.390,6.300,15318582,97479864
2015-02-27,6.340,6.370,6.330,6.250,17660138,111344856
2015-02-26,6.180,6.440,6.400,6.150,23107532,145372192
2015-02-25,6.150,6.200,6.180,6.080,7770317,47791436
2015-02-17,6.170,6.200,6.150,6.100,8211203,50424544
2015-02-16,6.080,6.200,6.150,6.080,10124799,62028692
2015-02-13,6.100,6.230,6.080,6.070,14714000,90296280
2015-02-12,5.990,6.150,6.130,5.930,11209509,67469896
2015-02-11,5.920,6.020,5.950,5.890,8453120,50265988
2015-02-10,5.950,6.000,5.950,5.830,8474486,50015584
2015-02-09,6.110,6.230,6.030,5.850,14119164,85977360
2015-02-06,6.190,6.360,6.150,6.150,25671786,160917152
2015-02-05,6.210,6.280,6.250,6.140,23760824,148180176
2015-02-04,6.100,6.430,6.250,6.050,25331512,157296464
2015-02-03,5.860,6.150,6.100,5.860,12628350,76687224
2015-02-02,5.980,6.000,5.880,5.830,10789326,63798792
2015-01-30,6.110,6.220,6.020,6.020,11111622,68073720
2015-01-29,5.980,6.300,6.110,5.910,20562168,126713336
2015-01-28,5.870,6.480,6.210,5.780,32827072,202775216
2015-01-27,5.940,6.010,5.900,5.840,13253159,78327984
2015-01-26,5.780,5.970,5.950,5.780,15846504,93770824
2015-01-23,5.850,5.850,5.770,5.750,11468380,66338516
2015-01-22,5.660,5.850,5.850,5.660,19115278,109854624
2015-01-21,5.540,5.770,5.680,5.540,14722265,83520608
2015-01-20,5.410,5.550,5.540,5.410,6977040,38413652
2015-01-19,5.560,5.570,5.400,5.350,11026036,60360244
2015-01-16,5.620,5.670,5.640,5.570,8347140,46926316
2015-01-15,5.660,5.690,5.620,5.610,7699937,43354644
2015-01-14,5.520,5.710,5.680,5.470,12420952,69498640
2015-01-13,5.490,5.520,5.510,5.460,5619418,30852100
2015-01-12,5.640,5.660,5.470,5.460,6337722,35002784
2015-01-09,5.660,5.710,5.620,5.600,7247472,41010884
2015-01-08,5.710,5.720,5.670,5.620,6879744,39047376
2015-01-07,5.700,5.730,5.720,5.630,9538508,54144028
2015-01-06,5.590,5.710,5.700,5.560,17030648,96293376
2015-01-05,5.510,5.570,5.550,5.420,11653534,64152448
2015-06-30,9.310,10.800,10.310,9.230,32246540,318323360
2015-06-29,11.480,11.800,10.250,10.250,23885542,251413808
2015-06-26,12.010,12.090,11.390,11.390,17669044,205107200
2015-06-25,13.300,13.450,12.650,12.480,19188352,252127344
2015-06-24,13.190,13.720,13.280,12.900,17965080,239334112
2015-06-23,12.890,13.500,13.170,11.730,21451046,272995392
2015-06-19,13.960,14.070,13.030,12.810,25592914,340561440
2015-06-18,14.300,14.600,13.940,13.780,23714544,337793920
2015-06-17,14.480,14.480,14.200,13.530,23958520,334712832
2015-06-16,14.750,14.750,14.180,13.850,26650196,380195328
2015-06-15,15.010,15.250,14.850,14.780,29231460,438886848
2015-06-12,15.200,15.480,14.960,14.660,37163072,558030400
2015-06-11,14.670,15.500,15.070,14.400,30281260,456526336
2015-06-10,13.900,14.980,14.670,13.850,39638844,575806272
2015-06-09,13.580,14.000,13.900,13.300,31993370,435956224
2015-06-08,14.180,14.240,13.560,13.470,29253140,401140992
2015-06-05,13.910,14.400,14.030,13.200,44212344,616679680
2015-06-04,14.000,14.500,13.680,12.600,38814492,519716896
2015-06-03,14.410,15.010,14.000,13.600,39327768,560673984
2015-06-02,13.530,14.550,14.390,13.100,38092744,524462304
2015-06-01,13.100,13.690,13.520,13.080,33237304,447658592
2015-05-29,11.360,12.710,12.710,10.760,37718028,450369056
2015-05-28,12.780,12.780,11.560,11.550,32914014,406498496
2015-05-27,12.990,13.100,12.780,12.460,37126992,471845760
2015-05-26,13.150,13.270,12.980,12.740,31453956,407940800
2015-05-25,12.760,13.280,13.030,12.220,33828712,434237664
2015-05-22,12.500,13.270,12.770,12.300,32830666,417750976
2015-05-21,11.870,12.540,12.510,11.800,33114234,405581600
2015-05-20,11.290,11.780,11.400,11.110,31081526,354447840
2015-05-19,11.200,11.630,11.300,11.180,32482652,369393728
2015-05-18,10.990,11.570,11.170,10.610,39052988,430160000
2015-05-15,10.750,11.070,10.610,10.370,30716426,327329056
2015-05-14,10.050,10.980,10.770,9.970,38018120,403392608
2015-05-13,9.890,10.480,10.120,9.660,51888196,524687488
2015-05-12,9.020,9.940,9.940,8.730,48716060,453520864
2015-05-11,8.950,9.230,9.040,8.820,30882052,278847680
2015-05-08,8.310,8.980,8.820,8.310,27510608,239457744
2015-05-07,8.020,8.580,8.250,7.950,25043144,208998784
2015-05-06,8.600,8.770,8.120,8.050,19904400,166010288
2015-05-05,8.910,9.000,8.480,8.220,22188678,190412608
2015-05-04,8.840,9.100,8.910,8.600,17489468,156204496
2015-04-30,8.690,9.090,8.800,8.630,23010540,204907712
2015-04-29,8.610,8.740,8.690,8.470,19511260,168673744
2015-04-28,9.030,9.140,8.640,8.570,29061900,254887344
2015-04-27,9.220,9.570,9.030,8.980,35459336,325412224
2015-04-24,8.670,9.400,9.220,8.500,49062160,444026912
2015-04-23,8.720,8.890,8.710,8.600,26105304,227404048
2015-04-22,8.690,8.980,8.710,8.580,34240152,300865920
2015-04-21,7.950,8.760,8.690,7.920,38898628,328253248
2015-04-20,8.200,8.200,7.970,7.900,28403812,228182672
2015-04-17,8.340,8.490,8.230,8.200,25939182,214823360
2015-04-16,7.930,8.500,8.360,7.800,30948248,254893264
2015-04-15,8.500,8.500,8.080,8.050,28117816,231763600
2015-04-14,8.720,8.720,8.560,8.380,30493236,260626768
2015-04-13,8.800,8.820,8.720,8.620,33334580,290167680
2015-04-10,8.800,9.000,8.800,8.580,42144236,369236928
2015-04-09,8.300,9.100,8.800,8.270,64123560,560968256
2015-04-08,7.900,8.680,8.400,7.750,67044380,550280384
2015-04-07,7.680,8.030,7.900,7.590,48892808,380701952
2015-04-03,7.170,7.770,7.700,7.130,58817472,440195200
2015-04-02,7.150,7.240,7.200,7.060,37433732,267548128
2015-04-01,7.110,7.250,7.150,7.090,23562816,168597680
2015-08-14,10.330,10.440,10.180,10.100,30820384,316335104
2015-08-13,9.700,10.300,10.180,9.500,28767852,284309696
2015-08-12,10.000,10.220,9.810,9.800,26941624,268259920
2015-08-11,10.110,10.580,10.270,10.090,45905740,475451872
2015-08-10,10.090,10.110,10.110,9.600,54791328,543175872
2015-08-07,9.190,9.190,9.190,9.190,8442807,77589400
2015-07-02,8.780,9.470,8.350,8.350,25914952,221457824
2015-07-01,10.200,10.550,9.280,9.280,30152280,299141696
2015-08-17,10.110,10.230,10.120,9.950,20436690,205950144
2015-08-18,10.130,10.360,9.500,9.110,29830008,295745184
2015-08-20,9.380,9.560,9.450,9.020,15176890,141675616
2015-08-19,9.150,9.780,9.550,8.610,22701452,208901088
2015-08-25,7.060,7.060,7.060,7.060,3068600,21664316
2015-08-24,8.590,8.590,7.840,7.840,17259976,138794752
2015-08-21,9.250,9.400,8.710,8.620,14067134,126545848
2015-11-20,8.550,8.550,8.550,8.550,96637,826246
2015-11-19,7.770,7.770,7.770,7.770,12007281,93296576
