#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,1.386,1.400,1.365,1.355,179652,247529
2015-03-30,1.376,1.390,1.376,1.327,382102,524696
2015-03-27,1.324,1.346,1.329,1.316,394700,527420
2015-03-26,1.299,1.328,1.324,1.296,254036,334182
2015-03-25,1.321,1.321,1.311,1.302,337928,443289
2015-03-24,1.326,1.337,1.324,1.283,664398,876162
2015-03-23,1.296,1.330,1.320,1.296,762108,1005695
2015-03-20,1.281,1.330,1.298,1.281,918947,1193127
2015-03-19,1.278,1.289,1.281,1.265,716500,916605
2015-03-18,1.248,1.279,1.278,1.248,622508,788319
2015-03-17,1.240,1.249,1.248,1.229,528325,655278
2015-03-16,1.206,1.229,1.226,1.206,386058,470718
2015-03-13,1.210,1.215,1.207,1.193,156987,189132
2015-03-12,1.174,1.200,1.198,1.174,189584,224735
2015-03-11,1.180,1.192,1.185,1.180,51600,61074
2015-03-10,1.181,1.181,1.178,1.178,40600,47859
2015-03-09,1.215,1.215,1.188,1.158,101784,120024
2015-03-06,1.166,1.189,1.189,1.166,28400,33227
2015-03-05,1.181,1.199,1.170,1.162,78700,92598
2015-03-04,1.192,1.215,1.179,1.173,232083,277167
2015-03-03,1.200,1.226,1.192,1.172,182700,218217
2015-03-02,1.267,1.267,1.230,1.205,91701,111973
2015-02-27,1.220,1.231,1.229,1.211,54000,66079
2015-02-26,1.183,1.220,1.220,1.183,222825,267633
2015-02-25,1.142,1.275,1.173,1.142,134000,156985
2015-02-17,1.180,1.210,1.200,1.176,146563,175793
2015-02-16,1.170,1.174,1.174,1.170,49903,58434
2015-02-13,1.168,1.190,1.188,1.168,28100,33228
2015-02-12,1.157,1.175,1.165,1.157,118100,137574
2015-02-11,1.169,1.169,1.162,1.162,32800,38165
2015-02-10,1.143,1.173,1.155,1.138,29100,33397
2015-02-09,1.130,1.159,1.137,1.118,263740,297991
2015-02-06,1.125,1.150,1.138,1.125,248471,282056
2015-02-05,1.184,1.186,1.161,1.155,204359,237793
2015-02-04,1.181,1.200,1.180,1.180,69000,81888
2015-02-03,1.158,1.185,1.185,1.155,194000,226353
2015-02-02,1.162,1.175,1.154,1.141,183701,212201
2015-01-30,1.220,1.220,1.185,1.183,114700,136589
2015-01-29,1.177,1.219,1.200,1.177,132327,158655
2015-01-28,1.233,1.246,1.224,1.220,177427,217665
2015-01-27,1.244,1.245,1.238,1.231,327745,404800
2015-01-26,1.232,1.264,1.263,1.232,164814,204843
2015-01-23,1.226,1.278,1.259,1.226,539878,670403
2015-01-22,1.230,1.239,1.233,1.213,706444,864263
2015-01-21,1.180,1.225,1.220,1.170,772281,929482
2015-01-20,1.152,1.198,1.180,1.152,319666,375158
2015-01-19,1.230,1.230,1.166,1.134,714948,843435
2015-01-16,1.288,1.288,1.256,1.245,292941,371602
2015-01-15,1.197,1.246,1.244,1.197,280627,345598
2015-01-14,1.232,1.232,1.209,1.209,218376,264902
2015-01-13,1.208,1.240,1.208,1.208,268825,327704
2015-01-12,1.240,1.259,1.234,1.201,499355,611279
2015-01-09,1.245,1.287,1.259,1.219,1051548,1325706
2015-01-08,1.289,1.298,1.252,1.240,3492606,4403030
2015-01-07,1.378,1.378,1.378,1.378,988500,1362153
2015-01-06,1.383,1.532,1.531,1.295,1198381,1770500
2015-01-05,1.266,1.393,1.393,1.266,1200696,1646357
2015-06-30,1.436,1.558,1.506,1.381,256796,383428
2015-06-29,1.569,1.569,1.436,1.384,343952,486224
2015-06-26,1.513,1.619,1.470,1.463,135300,207485
2015-06-25,1.631,1.668,1.624,1.565,179535,291000
2015-06-24,1.590,1.633,1.633,1.590,309258,496708
2015-06-23,1.580,1.581,1.581,1.501,144307,223108
2015-06-19,1.750,1.759,1.581,1.580,153500,248425
2015-06-18,1.730,1.800,1.675,1.674,110600,193778
2015-06-17,1.708,1.708,1.705,1.641,72907,123464
2015-06-16,1.701,1.729,1.708,1.681,651800,1115203
2015-06-15,1.759,1.759,1.730,1.729,136047,236316
2015-06-12,1.753,1.778,1.760,1.728,287737,501015
2015-06-11,1.738,1.787,1.751,1.720,247661,430026
2015-06-10,1.806,1.807,1.790,1.775,87835,158198
2015-06-09,1.873,1.873,1.849,1.801,374000,681899
2015-06-08,1.799,1.898,1.878,1.783,1803787,3286069
2015-06-05,1.760,1.811,1.799,1.756,1175082,2090602
2015-06-04,1.759,1.778,1.759,1.691,497020,861900
2015-06-03,1.755,1.755,1.737,1.720,362984,628357
2015-06-02,1.728,1.780,1.755,1.714,186582,321928
2015-06-01,1.638,1.730,1.728,1.638,451835,770836
2015-05-29,1.638,1.800,1.700,1.638,993769,1699281
2015-05-28,1.991,2.099,1.820,1.792,991259,1943363
2015-05-27,1.895,1.991,1.991,1.840,882100,1714271
2015-05-26,1.751,1.901,1.810,1.751,781767,1415440
2015-05-25,1.683,1.817,1.736,1.680,609654,1059808
2015-05-22,1.698,1.698,1.687,1.636,365690,609254
2015-05-21,1.610,1.629,1.629,1.609,391869,633737
2015-05-20,1.660,1.660,1.629,1.596,396417,642563
2015-05-19,1.550,1.606,1.598,1.550,321225,509945
2015-05-18,1.580,1.580,1.540,1.517,88040,136641
2015-05-15,1.590,1.609,1.602,1.560,181800,287480
2015-05-14,1.591,1.601,1.590,1.580,499548,791771
2015-05-13,1.620,1.639,1.602,1.583,335750,542460
2015-05-12,1.661,1.680,1.613,1.596,213907,344768
2015-05-11,1.556,1.600,1.600,1.556,165774,263503
2015-05-08,1.560,1.560,1.556,1.530,222600,345128
2015-05-07,1.600,1.600,1.545,1.508,273901,423588
2015-05-06,1.660,1.660,1.550,1.543,531332,855375
2015-05-05,1.667,1.680,1.608,1.601,477391,779236
2015-05-04,1.646,1.687,1.673,1.590,697784,1156328
2015-04-30,1.682,1.683,1.661,1.650,2612633,4345920
2015-04-29,1.683,1.700,1.683,1.630,1163234,1942951
2015-04-28,1.970,1.970,1.809,1.750,802372,1491221
2015-04-27,1.669,1.820,1.800,1.669,800316,1411463
2015-04-24,1.632,1.670,1.669,1.618,533691,873826
2015-04-23,1.639,1.639,1.625,1.620,413225,672762
2015-04-22,1.608,1.664,1.638,1.607,442693,719899
2015-04-21,1.649,1.670,1.667,1.600,589177,971369
2015-04-20,1.599,1.663,1.659,1.599,1796688,2973050
2015-04-17,1.544,1.619,1.599,1.544,600705,951262
2015-04-16,1.519,1.547,1.544,1.510,254201,388716
2015-04-15,1.492,1.543,1.541,1.483,1101201,1651836
2015-04-14,1.485,1.519,1.516,1.480,178076,268656
2015-04-13,1.463,1.487,1.485,1.463,316794,465313
2015-04-10,1.446,1.455,1.451,1.427,186305,269437
2015-04-09,1.438,1.460,1.446,1.419,137082,197919
2015-04-08,1.429,1.448,1.438,1.412,192907,275275
2015-04-07,1.400,1.420,1.420,1.390,118800,166282
2015-04-03,1.367,1.380,1.380,1.366,559412,767706
2015-04-02,1.373,1.395,1.369,1.330,178986,245591
