#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,36.070,38.280,38.280,34.500,5947284,218439856
2015-03-30,37.100,37.550,36.170,35.560,4916777,177775968
2015-03-27,36.960,37.560,37.550,35.940,4614825,169325376
2015-03-26,37.990,39.570,37.010,36.000,9176899,349320192
2015-03-25,37.700,40.370,39.450,37.700,11842592,469325952
2015-03-24,37.340,37.340,36.700,35.250,7752067,282149344
2015-03-23,36.000,37.400,37.380,35.660,7588599,276621856
2015-03-20,35.000,38.050,36.380,34.630,9511213,348263008
2015-03-19,34.000,35.980,35.120,34.000,10026715,350148160
2015-03-18,33.000,34.150,33.230,32.610,7545344,251733264
2015-03-17,31.890,34.270,32.890,31.590,10181847,332600704
2015-03-16,30.110,31.740,31.550,30.110,7057838,220059056
2015-03-13,29.920,30.300,30.060,29.600,2940382,88113288
2015-03-12,30.310,30.750,29.850,29.600,3161379,95010976
2015-03-11,30.500,30.980,30.400,29.720,5212984,157601328
2015-03-10,30.010,30.570,30.550,29.610,5721382,172529504
2015-03-09,29.600,30.150,29.960,29.310,5858315,174678064
2015-03-06,28.450,29.880,29.580,28.420,7669659,226198512
2015-03-05,28.800,29.300,28.490,28.370,3406641,97693840
2015-03-04,28.790,29.060,29.030,28.330,2977565,85641384
2015-03-03,29.420,29.420,28.780,28.760,3161014,91938424
2015-03-02,29.400,29.500,29.450,28.750,3512175,102402472
2015-02-27,29.130,29.790,29.430,29.090,4147871,121829272
2015-02-26,29.020,29.300,28.780,28.500,3330602,96044984
2015-02-25,28.230,30.960,29.310,28.060,5387835,159004256
2015-02-17,28.700,28.700,28.230,28.120,3514700,99657408
2015-02-16,27.790,28.450,28.420,27.430,4215949,118603216
2015-02-13,27.910,28.300,27.700,27.540,4417238,122921920
2015-02-12,27.680,28.700,27.840,27.450,6351507,178479088
2015-02-11,27.100,28.300,27.510,26.700,4560626,126090032
2015-02-10,27.750,27.750,27.210,26.390,5078570,136120480
2015-02-09,28.600,29.150,27.800,27.800,5769958,163334320
2015-02-06,30.000,31.200,29.490,27.800,16412929,481664000
2015-02-05,28.680,28.680,28.680,28.680,1146510,32881906
2015-01-16,25.500,26.270,26.070,25.020,3568459,91671184
2015-01-15,25.960,25.980,25.610,25.390,2763645,70942096
2015-01-14,25.110,26.000,25.300,25.000,3666025,93602704
2015-01-13,23.800,25.080,25.030,23.730,3188667,78886656
2015-01-12,24.100,24.200,23.850,23.310,1948638,46296136
2015-01-09,24.800,25.000,24.460,24.460,2281035,56553952
2015-01-08,24.490,25.090,24.800,24.490,2335563,57958748
2015-01-07,24.880,24.880,24.570,24.270,2597769,63642988
2015-01-06,22.950,24.960,24.880,22.630,5572952,134340320
2015-01-05,23.150,23.180,22.900,22.220,2525069,57361548
2015-06-30,38.900,44.550,44.550,36.450,5758587,231098336
2015-06-29,45.650,45.990,40.500,40.500,4097942,171291104
2015-06-26,48.450,48.450,45.000,45.000,4268516,195553664
2015-06-25,55.150,55.460,50.000,49.970,3632014,192615728
2015-06-24,54.820,55.650,55.070,52.950,3541080,193463088
2015-06-23,52.210,53.800,53.780,48.000,2938144,152422288
2015-06-19,55.800,58.200,52.650,52.640,3851629,208518416
2015-06-18,61.440,62.500,58.490,58.000,2761783,167024432
2015-06-17,60.700,61.710,61.600,57.010,3757350,224803696
2015-06-16,65.300,66.000,61.780,61.030,4227719,265626384
2015-06-15,68.870,72.000,67.300,66.800,4783503,330688736
2015-06-12,66.900,68.970,68.160,66.000,4624261,313140640
2015-06-11,66.200,66.400,65.570,64.800,3474581,227169632
2015-06-10,66.130,68.000,67.000,64.080,3628605,242257632
2015-06-09,64.750,67.480,65.390,63.010,3235159,210891440
2015-06-08,68.480,69.480,65.100,64.500,5344705,352264704
2015-06-05,74.880,74.880,70.580,69.000,5901437,420143392
2015-06-04,71.500,75.600,73.550,66.180,8415187,597054656
2015-06-03,77.280,77.280,73.400,66.770,12988685,943001280
2015-06-02,70.250,70.250,70.250,70.250,1350505,94872976
2015-06-01,61.610,63.860,63.860,61.200,2369932,149260416
2015-05-29,56.730,59.360,58.050,51.140,6098316,346003840
2015-05-28,61.900,63.200,55.450,55.180,6009244,355812608
2015-05-27,61.070,63.800,61.050,58.320,6651554,404833984
2015-05-26,60.100,62.500,60.950,58.300,5984766,360212416
2015-05-25,54.800,60.500,59.010,53.300,7476771,432987616
2015-05-22,60.500,60.500,56.920,55.300,9833655,570312576
2015-05-21,51.210,55.000,55.000,50.200,3949180,210772016
2015-05-20,49.800,53.990,50.000,49.080,6427131,333246048
2015-05-19,48.970,50.120,49.870,47.510,6656915,328369984
2015-05-18,45.800,49.500,48.970,45.330,8146574,387455104
2015-05-15,47.060,47.060,45.900,45.150,3848689,177660080
2015-05-14,46.010,48.000,47.500,45.080,6607488,306435872
2015-05-13,46.870,46.870,46.010,45.070,5129081,235838816
2015-05-12,47.540,48.410,47.080,46.100,6837486,321356544
2015-05-11,46.400,48.500,47.840,45.210,9454777,445423968
2015-05-08,42.120,46.180,46.120,42.120,9444599,417395488
2015-05-07,41.010,42.390,41.980,40.870,4054972,170123872
2015-05-06,40.530,42.420,41.300,40.530,5055951,211149184
2015-05-05,42.000,42.360,40.430,40.110,4420412,182644480
2015-05-04,41.000,42.400,42.370,40.950,5245331,219924704
2015-04-30,41.300,41.950,41.070,40.680,4304762,178601104
2015-04-29,39.600,41.290,41.170,39.500,3836669,156781920
2015-04-28,42.570,42.580,39.880,39.150,7359177,299015744
2015-04-27,42.800,43.130,42.580,41.380,7633626,323465216
2015-04-24,42.600,43.000,42.470,41.200,7029690,296505280
2015-04-23,44.000,44.180,43.300,42.110,7714364,331062016
2015-04-22,44.000,45.500,44.300,43.880,4737104,210714944
2015-04-21,43.080,44.880,43.800,42.020,5173085,225608224
2015-04-20,46.840,46.840,43.110,42.340,6928355,304749184
2015-04-17,48.690,48.730,47.040,46.900,4678639,222170640
2015-04-16,47.070,50.850,48.800,45.190,6374210,313380864
2015-04-15,50.000,51.200,47.090,44.500,7755763,374207712
2015-04-14,48.000,48.150,46.890,45.800,6363947,300165984
2015-04-13,42.680,46.600,44.850,41.290,7136946,317685248
2015-04-10,40.980,43.200,42.400,40.600,5123487,216436400
2015-04-09,42.770,42.990,41.510,39.020,4985949,205173808
2015-04-08,45.300,45.300,43.300,41.100,9051385,386118976
2015-04-07,46.000,46.440,45.210,43.000,5973228,266059152
2015-04-03,45.200,48.080,45.330,44.330,8084663,373662336
2015-04-02,43.000,45.270,45.270,43.000,8571693,383776736
2015-04-01,38.000,41.150,41.150,37.500,7233397,289861568
2015-08-14,47.480,48.120,45.130,44.900,6792053,311229888
2015-08-13,45.200,46.880,46.880,43.500,7408228,335152288
2015-08-12,46.000,48.460,45.900,45.660,6748026,318463616
2015-08-11,48.000,48.300,46.850,46.500,10039686,474798560
2015-08-10,46.000,48.600,48.310,45.450,11205139,529569824
2015-08-07,41.500,44.350,44.180,41.500,9605357,416452640
2015-08-06,41.180,43.300,41.360,41.000,9352125,390940224
2015-08-05,42.000,44.320,43.700,40.350,14073430,605856064
2015-08-04,36.750,40.290,40.290,36.750,7480416,298230016
2015-08-03,39.000,39.460,36.630,36.630,6029875,225803376
2015-07-31,41.660,43.880,40.700,39.210,10078725,422216064
2015-07-30,41.650,44.170,43.150,41.000,12073503,525503552
2015-07-29,37.500,40.150,40.150,36.050,7851095,298917664
2015-07-28,35.110,40.600,36.500,34.830,8493859,310015104
2015-07-27,41.100,43.800,38.700,38.700,8929791,370047264
2015-07-24,41.670,46.010,43.000,41.100,10815141,469123136
2015-07-23,40.050,43.500,42.170,39.150,10963867,447820480
2015-07-22,40.350,41.700,40.770,38.630,13825204,557563712
2015-07-21,36.300,38.640,38.640,35.680,11380290,431579392
2015-07-20,35.130,35.130,35.130,35.130,3017115,105991248
2015-07-17,31.400,31.940,31.940,31.000,5089354,160457696
2015-07-16,29.040,29.040,29.040,26.880,8164850,235029280
2015-07-15,26.400,26.400,26.400,26.400,64301,1697546
2015-07-08,23.690,26.820,24.000,23.690,15385017,368540800
2015-07-07,26.900,27.600,26.320,26.320,2301484,60931856
2015-07-06,35.730,35.730,29.240,29.230,8218110,258759344
2015-07-03,34.190,37.600,32.480,32.480,5607316,190486048
