#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,12.300,12.300,12.110,11.990,13664145,165642304
2015-03-30,11.600,12.330,12.330,11.600,20511322,246011376
2015-03-27,11.720,11.800,11.750,11.500,8098716,94374920
2015-03-26,12.030,12.030,11.700,11.670,9410038,110883472
2015-03-25,11.950,12.250,12.040,11.950,10314519,124633512
2015-03-24,12.080,12.300,11.950,11.410,13013562,155862624
2015-03-23,12.000,12.130,12.010,11.850,10304420,123300400
2015-03-20,11.900,12.120,11.910,11.760,10436284,124275648
2015-03-19,11.600,12.770,12.010,11.400,19016792,227257296
2015-03-18,11.370,11.780,11.610,11.200,14901926,171681568
2015-03-17,11.260,11.530,11.380,11.160,10703601,121061728
2015-03-16,10.900,11.390,11.260,10.900,11702035,130904760
2015-03-13,11.010,11.190,10.950,10.750,7678930,83989760
2015-03-12,11.210,11.750,11.010,10.980,14254169,160650288
2015-03-11,10.690,11.280,11.210,10.610,14448243,158898048
2015-03-10,10.460,10.730,10.620,10.450,6113280,64790772
2015-03-09,10.600,10.610,10.510,10.330,5981990,62424412
2015-03-06,10.510,10.660,10.580,10.380,6276224,65937376
2015-03-05,10.450,10.630,10.500,10.320,7319376,76691680
2015-03-04,10.500,10.600,10.400,10.350,7388802,77120768
2015-03-03,10.890,10.990,10.600,10.370,10261531,109457912
2015-03-02,10.300,10.860,10.740,10.300,9407645,99905192
2015-02-27,9.980,10.460,10.270,9.850,9454412,96731464
2015-02-26,9.750,10.040,9.920,9.650,3522814,34895960
2015-02-25,9.670,9.900,9.810,9.470,3963343,38655084
2015-02-17,9.610,9.850,9.620,9.550,2925592,28357410
2015-02-16,9.380,9.620,9.620,9.380,2279111,21762098
2015-02-13,9.110,9.430,9.380,9.100,3248787,30214948
2015-02-12,9.200,9.230,9.090,9.020,2855010,25942204
2015-02-11,9.090,9.200,9.170,9.020,1600300,14593483
2015-02-10,9.080,9.140,9.090,8.960,1238560,11204283
2015-02-09,9.180,9.230,9.070,8.890,1904965,17226668
2015-02-06,9.390,9.500,9.180,9.170,1779610,16631925
2015-02-05,9.650,9.680,9.410,9.370,3070222,29256914
2015-02-04,9.470,9.590,9.450,9.300,2659740,25232386
2015-02-03,9.300,9.460,9.430,9.220,2307173,21524752
2015-02-02,9.500,9.500,9.300,9.200,2667817,24907900
2015-01-30,9.740,9.870,9.630,9.560,2505147,24350324
2015-01-29,9.700,10.040,9.780,9.590,3297886,32532336
2015-01-28,10.100,10.100,9.800,9.780,5557782,55040888
2015-01-27,9.710,10.280,10.150,9.690,9731945,96646192
2015-01-26,9.340,9.930,9.810,9.210,8257088,80135984
2015-01-23,9.580,9.650,9.350,9.310,5370448,51116676
2015-01-22,9.230,9.500,9.490,9.050,5246758,48800840
2015-01-21,8.800,9.160,9.150,8.800,3555697,32164976
2015-01-20,8.570,8.880,8.850,8.570,2908997,25505196
2015-01-19,9.000,9.000,8.570,8.430,6996985,60840316
2015-01-16,9.270,9.360,9.240,9.210,4009441,37144212
2015-01-15,9.350,9.350,9.260,9.110,3711289,34315632
2015-01-14,9.600,9.660,9.390,9.380,3584121,34026700
2015-01-13,9.520,9.800,9.660,9.500,7617605,73332360
2015-01-12,9.010,9.850,9.840,8.900,12412005,118751920
2015-01-09,9.240,9.370,9.000,9.000,4424150,40382852
2015-01-08,9.420,9.440,9.240,9.200,2988518,27798810
2015-01-07,9.990,9.990,9.480,9.390,6064169,57995596
2015-01-06,9.070,9.400,9.400,8.820,5170858,47456312
2015-01-05,8.680,9.120,9.070,8.650,5789249,52052220
2015-06-30,14.000,14.850,14.560,12.740,14435112,198105840
2015-06-29,16.170,16.380,14.160,14.160,14006463,204907360
2015-06-26,16.800,17.200,15.730,15.730,7524312,121012968
2015-06-25,19.350,19.450,17.480,17.360,10157881,188723968
2015-06-24,18.550,19.680,19.290,18.350,12891222,245070240
2015-06-23,19.050,19.300,18.270,17.150,9027016,162056048
2015-06-19,20.300,20.820,19.050,19.000,8270578,164716496
2015-06-18,20.790,21.630,21.110,20.260,9361851,195692528
2015-06-17,20.200,21.180,20.790,19.000,9495969,189770544
2015-06-16,21.730,21.760,20.400,20.000,10445646,216702688
2015-06-15,23.150,23.150,21.710,21.500,12719410,282412160
2015-06-12,23.330,23.560,23.210,22.760,10832954,249971488
2015-06-11,22.900,23.700,23.410,22.480,14325753,329812736
2015-06-10,21.480,23.000,22.750,21.480,13884051,311776608
2015-06-09,21.360,21.860,21.340,20.980,9069736,193168544
2015-06-08,22.480,22.480,21.890,21.500,13330467,292914688
2015-06-05,23.600,24.200,22.880,22.290,21129240,485138592
2015-06-04,21.500,23.100,22.300,20.100,22838940,501330624
2015-06-03,20.550,22.560,22.080,20.160,22257084,476760544
2015-06-02,19.250,20.560,20.550,19.000,17360652,338502944
2015-06-01,18.310,19.150,19.000,18.310,10888446,205217792
2015-05-29,18.480,19.080,18.290,16.810,12758887,231104544
2015-05-28,20.300,20.310,18.530,18.530,18348028,358082016
2015-05-27,20.540,21.800,20.300,20.200,15301807,318687136
2015-05-26,19.400,21.000,20.560,19.100,14835895,299663424
2015-05-25,18.520,19.600,19.440,17.810,17166984,322884736
2015-05-22,18.740,18.920,18.550,18.280,12670543,234594384
2015-05-21,18.430,18.950,18.740,18.000,11939190,220201856
2015-05-20,18.070,19.800,18.410,17.800,15989508,301515008
2015-05-19,17.250,18.750,18.000,16.910,12728839,226122032
2015-05-18,16.370,17.170,17.150,16.360,16224720,272508896
2015-05-15,16.050,16.600,16.240,15.710,8515213,136909792
2015-05-14,16.530,17.000,16.290,16.020,14071529,231495056
2015-05-13,16.220,17.450,16.710,16.110,19572892,329242912
2015-05-12,16.900,16.920,16.410,16.100,19659032,324635680
2015-05-11,15.320,16.760,16.760,15.320,21500950,352914176
2015-05-08,14.700,15.310,15.240,14.020,19205664,285444544
2015-05-07,14.100,14.980,14.720,13.840,21938676,317441984
2015-05-06,13.500,14.580,14.150,13.500,19840300,276959488
2015-05-05,13.730,14.200,13.490,13.310,12502785,172512720
2015-05-04,13.330,13.940,13.810,13.180,12697526,173068640
2015-04-30,13.400,13.500,13.240,13.000,8839029,117415008
2015-04-29,13.020,13.450,13.290,12.870,8847467,116770840
2015-04-28,13.900,13.990,13.020,12.600,14566821,193846688
2015-04-27,14.270,14.400,13.940,13.810,13029009,183477216
2015-04-24,14.000,14.730,14.230,13.760,13779590,196347216
2015-04-23,14.210,14.430,14.050,13.870,15209136,214538272
2015-04-22,13.370,14.470,14.400,13.310,22384356,313472768
2015-04-21,12.720,13.680,13.380,12.700,9600391,125990360
2015-04-20,13.790,13.900,12.800,12.520,16828562,222712720
2015-04-17,13.880,14.200,13.870,13.610,16035706,222739424
2015-04-16,13.100,14.230,13.950,12.750,22154648,303957280
2015-04-15,12.800,13.440,13.200,12.600,16669446,217858240
2015-04-14,13.030,13.350,12.840,12.740,14471268,189179696
2015-04-13,12.250,13.490,13.140,12.180,24457456,317744192
2015-04-10,11.980,12.490,12.320,11.780,7051225,86632216
2015-04-09,12.470,12.540,12.040,11.700,12590346,151654784
2015-04-08,12.700,12.770,12.470,12.200,12176417,152086208
2015-04-07,12.580,12.840,12.690,12.510,15310512,194270960
2015-04-03,12.160,12.850,12.710,12.120,24929314,312958176
2015-04-02,12.190,12.450,12.360,11.990,14070360,171298416
2015-04-01,12.170,12.250,12.180,12.070,11492566,139636928
2015-07-07,8.600,8.750,8.600,8.600,21673512,186496704
2015-07-06,11.600,11.600,9.550,9.550,14498056,148341984
2015-07-03,10.690,11.610,10.610,10.610,11980457,129220976
2015-07-02,12.970,12.980,11.790,11.790,9951972,120149696
2015-07-01,14.480,14.840,13.100,13.100,10265454,146426432
2015-09-14,11.550,11.700,10.570,10.570,20066768,222148528
