#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,18.550,19.900,18.850,18.550,29996776,573079360
2015-03-30,18.000,18.500,18.230,17.800,16911742,306721184
2015-03-27,18.290,18.290,18.070,17.660,17653296,316960192
2015-03-26,19.670,19.890,18.310,18.060,37190736,700183680
2015-03-25,19.850,20.540,20.070,19.350,38706032,774671424
2015-03-24,18.000,19.730,19.730,17.650,52248200,993921792
2015-03-23,18.110,18.340,17.940,17.570,27114608,483846368
2015-03-20,17.730,18.680,18.050,17.480,20151754,364879136
2015-03-19,18.110,18.130,17.800,17.500,21436578,379932320
2015-03-18,18.550,19.300,18.340,18.090,24164712,447638528
2015-03-17,18.650,18.900,18.090,17.680,25852846,473676864
2015-03-16,16.880,18.280,18.280,16.880,26853992,473535744
2015-03-13,16.110,16.850,16.620,15.850,19965076,325999776
2015-03-12,16.590,17.000,16.100,15.700,20556766,334813792
2015-03-11,18.000,18.100,16.730,16.180,29607950,500777216
2015-03-09,17.050,18.200,17.660,16.910,20316978,356060864
2015-03-06,18.690,19.450,17.660,17.130,30264848,551444416
2015-03-05,19.500,19.810,19.020,17.850,45836972,860943680
2015-03-04,17.200,18.890,18.890,17.050,35086728,642135936
2015-03-03,15.410,17.180,17.170,15.300,48853616,803871296
2015-03-02,15.630,16.800,15.620,15.330,39833544,635097280
2015-02-27,15.300,16.100,15.720,15.210,28621388,447867904
2015-02-26,15.600,15.700,15.450,14.930,29622508,451495104
2015-02-25,16.410,16.600,15.560,15.270,35866972,571349248
2015-02-17,16.500,17.210,16.960,15.710,60646248,999010816
2015-02-16,15.880,15.880,15.880,15.660,18504724,293827168
2015-02-13,14.100,14.440,14.440,14.100,12304539,176068832
2015-02-12,12.300,13.600,13.130,12.150,50014024,650164096
2015-02-11,11.240,12.440,12.440,11.230,57440944,699749632
2015-02-10,11.650,11.770,11.310,10.500,36655352,412970080
2015-02-09,12.300,12.300,11.450,10.830,63704752,743124480
2015-06-30,17.620,20.300,19.720,17.620,39011784,731540608
2015-06-29,22.000,22.000,19.580,19.580,13063961,260838496
2015-06-26,22.500,22.500,21.750,21.750,14138676,309666432
2015-06-25,26.860,27.190,24.170,24.170,20043420,513706720
2015-06-24,26.950,27.460,26.860,25.170,19725636,519773472
2015-06-23,27.950,28.200,26.570,25.120,24010568,631140672
2015-06-19,30.000,30.000,27.910,27.910,15099664,433093856
2015-06-18,33.440,33.440,31.010,30.700,19387110,621447296
2015-06-17,32.000,34.000,33.510,30.350,21730900,701878784
2015-06-16,32.700,32.890,31.570,30.250,20141560,631026176
2015-06-15,35.010,36.000,33.280,32.610,27443492,941051392
2015-06-12,33.590,37.160,36.050,33.230,32878906,1151958400
2015-06-11,33.000,34.960,33.930,32.500,27066744,912395008
2015-06-10,31.250,33.000,32.000,30.940,27096790,874320256
2015-06-09,31.390,33.000,31.210,30.260,30791416,961169152
2015-06-08,34.360,34.650,32.390,31.900,24124416,797627648
2015-06-05,36.940,37.400,35.380,33.980,23507308,832777984
2015-06-04,35.260,37.350,35.940,31.800,23714164,831552320
2015-06-03,35.350,36.500,35.210,33.660,25604452,897803456
2015-06-02,33.940,36.880,36.560,33.780,24577792,874466432
2015-06-01,35.050,35.980,33.940,33.300,38113768,1308984320
2015-05-29,31.450,32.840,32.840,28.500,36485004,1140873600
2015-05-28,28.880,31.540,29.850,28.880,26831240,827016320
2015-05-27,29.290,29.700,28.670,28.000,19269492,554307136
2015-05-26,28.900,29.890,29.540,28.890,21287044,627042368
2015-05-25,27.490,29.480,28.780,27.210,23787712,681768256
2015-05-22,29.920,30.390,28.310,28.000,31047240,895918528
2015-05-21,29.700,30.750,29.920,29.100,20562056,619024576
2015-05-20,28.440,30.870,29.650,27.850,24878984,734068800
2015-05-19,27.020,28.810,28.480,25.650,26812724,723949248
2015-05-18,25.000,26.300,26.240,24.510,24017272,621072896
2015-05-15,24.800,24.950,24.420,23.800,18997104,461054464
2015-05-14,25.300,25.810,25.130,24.910,14486141,366085280
2015-05-13,25.850,25.900,25.170,24.500,22238456,558285376
2015-05-12,26.850,27.150,26.070,25.900,22496592,591652416
2015-05-11,26.480,27.100,26.740,25.690,26253464,697523200
2015-05-08,24.520,25.990,25.820,24.020,27073382,678415232
2015-05-07,22.990,25.180,24.520,22.700,27834704,669921728
2015-05-06,22.750,23.880,23.140,22.690,17741912,413395520
2015-05-05,22.890,23.250,22.750,22.670,12611236,289223808
2015-05-04,23.290,23.290,22.840,22.000,10595629,242421856
2015-04-30,22.420,24.240,23.270,22.420,16810088,394179584
2015-04-29,22.430,23.290,22.740,22.000,14739491,334810048
2015-04-28,24.320,24.650,22.560,22.310,24074470,557843392
2015-04-27,23.750,24.690,24.460,23.550,23781340,575106560
2015-04-24,23.250,24.430,23.690,23.020,18612392,443024928
2015-04-23,24.160,24.160,23.730,23.400,17156628,406799520
2015-04-22,23.490,24.770,24.130,23.180,18115560,438168416
2015-04-21,22.390,23.500,23.270,21.800,16721617,380277536
2015-04-20,24.010,24.060,22.010,21.980,25004360,573355072
2015-04-17,24.770,26.190,24.210,24.130,22111812,550468864
2015-04-16,23.350,25.180,24.840,22.060,25200994,589417600
2015-04-15,25.690,25.700,23.550,23.400,27238636,661576768
2015-04-14,25.900,26.280,25.560,24.750,26838006,682174912
2015-04-13,26.300,27.380,26.430,25.660,24492928,647340672
2015-04-10,25.120,27.600,26.840,24.660,28931768,761482944
2015-04-09,24.800,25.900,25.560,23.000,40127144,997226688
2015-04-08,23.960,24.600,24.030,22.000,40162016,929744768
2015-04-07,23.230,24.830,23.790,22.300,39648408,930449344
2015-04-03,21.180,23.110,22.760,20.880,57743224,1277820160
2015-04-02,20.000,21.010,21.010,20.000,45435248,950708928
2015-04-01,18.680,19.720,19.100,18.560,24179532,464901536
2015-08-14,19.700,19.900,18.680,18.600,50520320,962029440
2015-08-13,18.200,19.120,19.120,17.670,63299012,1169497344
2015-08-12,17.380,17.380,17.380,17.380,1187619,20640818
2015-08-11,15.800,15.800,15.800,15.800,430300,6798740
2015-08-03,15.800,15.800,14.360,14.360,18735272,275394816
2015-07-31,16.900,17.500,15.950,15.890,24460492,406917408
2015-07-30,18.600,19.290,17.660,17.450,25656450,477587712
2015-07-29,19.090,19.500,19.290,17.100,30743602,568588864
2015-07-28,17.330,19.210,18.330,17.290,38269260,683925504
2015-07-27,20.000,21.100,19.210,19.210,30954938,626297920
2015-07-24,22.000,22.880,21.340,21.030,53823188,1190956032
2015-07-23,20.100,21.960,21.960,19.880,46210668,968611072
2015-07-22,20.000,20.550,19.960,19.280,31352472,625874368
2015-07-21,19.720,20.500,20.110,19.400,38005532,758549440
2015-07-20,18.350,20.550,20.330,18.110,51379092,1003479936
2015-07-17,18.020,19.150,18.700,16.750,44211648,790868736
2015-07-16,17.430,19.150,17.570,17.430,45814172,815423744
2015-07-15,20.000,20.780,19.370,19.370,17997668,353997088
2015-07-14,21.700,23.380,21.520,20.890,56489120,1239325312
2015-07-13,21.000,21.690,21.690,20.400,57552564,1227708800
2015-08-17,18.420,19.000,18.970,17.900,29093460,534420640
2015-08-18,19.000,19.100,17.070,17.070,27848892,503533376
2015-08-20,16.650,16.750,15.830,15.720,18099856,295689088
2015-08-19,16.080,17.430,17.010,15.370,27855508,453730464
2015-08-24,14.080,14.370,13.620,13.620,11745174,160974320
2015-08-21,15.330,15.780,15.130,14.550,18578772,281921856
