#date, start price, highest price, close price, lowest price, deal number, deal amount
2015-03-31,39.210,41.420,40.940,39.030,8114824,329462048
2015-03-30,42.490,43.110,40.000,38.390,12524123,496740320
2015-03-27,41.500,42.900,42.650,41.040,5373982,225480384
2015-03-26,45.440,45.900,42.370,42.370,8934466,389261856
2015-03-25,47.900,48.110,47.080,45.710,9129840,427795552
2015-03-24,48.900,49.880,48.200,45.900,8142275,389648224
2015-03-23,47.110,50.490,48.900,46.300,7649111,367729440
2015-03-20,42.780,47.480,47.090,42.500,9101559,413852032
2015-03-19,44.030,44.450,43.200,42.300,5352370,230860448
2015-03-18,43.880,44.900,44.030,43.000,4929247,217180048
2015-03-17,44.000,45.690,44.010,43.000,7705374,340716608
2015-03-16,42.500,45.020,44.330,40.500,8205716,358366624
2015-03-13,38.880,42.080,41.050,38.880,9097743,367515360
2015-03-12,37.800,39.350,38.300,36.700,4435552,169398912
2015-03-11,36.960,40.190,38.160,35.810,9370958,357960736
2015-03-10,36.490,37.500,36.800,36.110,5969757,219652272
2015-03-09,34.210,37.100,36.800,34.210,5560078,201298096
2015-03-06,36.660,37.520,35.500,35.020,5507173,197826928
2015-03-05,37.300,39.580,37.700,36.890,9438449,357938976
2015-03-04,35.420,38.450,38.190,35.000,7919001,294970944
2015-03-03,35.220,36.960,35.190,34.000,7932458,284540704
2015-03-02,33.250,36.380,35.800,32.700,8986533,316627040
2015-02-27,32.080,33.590,33.070,31.670,6240744,204609840
2015-02-26,32.690,33.800,32.210,31.900,6481246,211286224
2015-02-25,32.700,34.000,33.150,32.090,7396278,244900880
2015-02-17,33.700,33.700,32.690,32.060,6864012,225915936
2015-02-16,33.850,34.150,33.870,32.830,10785862,361621984
2015-02-13,31.000,34.100,34.100,30.900,15948398,527571360
2015-02-12,31.870,32.770,31.000,30.300,9461084,296566240
2015-02-11,31.260,32.580,32.190,30.350,9194682,288530112
2015-02-10,30.400,31.480,31.090,30.020,5419365,167451360
2015-02-09,30.250,31.600,30.420,29.800,5678128,174132832
2015-02-06,31.530,32.350,30.660,30.100,7441472,232644880
2015-02-05,31.700,33.280,31.410,31.210,12675150,408514336
2015-02-04,31.000,33.000,32.000,30.540,12189283,388656128
2015-02-03,30.450,32.190,30.960,29.350,17294772,533162080
2015-02-02,26.100,29.260,29.260,25.700,9061502,255897856
2015-01-30,26.520,27.180,26.600,26.200,6502850,173854048
2015-01-29,26.550,27.480,26.570,26.210,5208305,139700016
2015-01-28,26.350,27.880,26.840,25.860,9339357,251985072
2015-01-27,26.370,27.280,26.750,25.800,14336140,381657664
2015-01-26,24.750,25.740,25.740,24.480,7845851,197827920
2015-01-23,24.310,24.350,23.400,23.250,4289210,101644296
2015-01-22,23.350,24.770,24.290,23.310,6873353,164957616
2015-01-21,23.320,24.450,23.500,23.320,11045636,261655312
2015-01-20,21.800,22.700,22.650,21.700,5032504,112418088
2015-01-19,21.800,22.780,21.560,21.210,6833400,151837232
2015-01-16,21.300,22.500,22.000,21.250,4569724,100673688
2015-01-15,21.800,21.800,21.300,21.180,1660199,35752100
2015-01-14,21.770,22.100,21.650,21.360,2591598,56187400
2015-01-13,20.650,22.230,21.860,20.280,7584824,164457216
2015-01-12,19.950,20.750,20.500,19.800,3107105,63170092
2015-01-09,20.310,20.700,20.160,20.050,2422523,49568564
2015-01-08,20.290,20.790,20.300,20.120,2610058,53341560
2015-01-07,20.500,20.750,20.220,19.950,3613510,73357408
